z,p,k,epsilon
0,-3.098396,0.2566173,1.122598
0.7040816,-3.094009,0.9131965,0.3791047
1.408163,-3.126568,1.250113,0.515493
2.112245,-3.094481,1.433887,0.6509592
2.816327,-2.954363,1.368894,0.6414039
3.520408,-2.728407,1.113927,0.4305085
4.22449,-2.483583,0.9274565,0.2447309
4.928571,-2.26211,0.8316103,0.1514957
5.632653,-2.0771,0.7601141,0.09948822
6.336735,-1.911099,0.697602,0.06765551
7.040816,-1.759358,0.6435603,0.04763863
7.744898,-1.619067,0.598403,0.03492474
8.44898,-1.48882,0.5615547,0.02670903
9.153061,-1.367808,0.5318338,0.02125061
9.857143,-1.255489,0.508013,0.01750907
10.56122,-1.15181,0.4891884,0.01489054
11.26531,-1.056486,0.4743418,0.01299268
11.96939,-0.9690598,0.4625721,0.01156177
12.67347,-0.8890786,0.4531761,0.01044804
13.37755,-0.8153428,0.4455124,0.009548425
14.08163,-0.7491749,0.4393278,0.008820553
14.78571,-0.6891235,0.4342334,0.00821391
15.4898,-0.6347669,0.4299595,0.007701317
16.19388,-0.5829246,0.4260389,0.007233639
16.89796,-0.5363387,0.4226256,0.006830559
17.60204,-0.4944334,0.4196298,0.006474439
18.30612,-0.4552874,0.4168534,0.006151503
19.0102,-0.4205734,0.4143701,0.005870034
19.71429,-0.3885936,0.4120339,0.005611933
20.41837,-0.3585746,0.4098008,0.005374393
21.12245,-0.3311187,0.4076957,0.00515645
21.82653,-0.3060062,0.405679,0.004957475
22.53061,-0.2844365,0.403829,0.004787125
23.23469,-0.2631355,0.4019601,0.004617934
23.93878,-0.2409224,0.4000276,0.004443797
24.64286,-0.2234396,0.3983165,0.004306875
25.34694,-0.2061126,0.39661,0.004170097
26.05102,-0.1891882,0.3949276,0.00403767
26.7551,-0.1749179,0.3933814,0.003927279
27.45918,-0.1606647,0.3918356,0.003816901
28.16327,-0.1468096,0.3903281,0.003711332
28.86735,-0.1348876,0.388972,0.003623824
29.57143,-0.1229656,0.387616,0.003536317
30.27551,-0.1112401,0.3862954,0.003452012
30.97959,-0.1009189,0.385172,0.003385192
31.68367,-0.09061589,0.384049,0.00331838
32.38776,-0.08031291,0.3829259,0.003251568
33.09184,-0.07162417,0.3820795,0.003204061
33.79592,-0.06300378,0.3812354,0.003156687
34.5,-0.0543834,0.3803914,0.003109313
