z,U_0,U_1,U_2
3.634163e-18,-2.752385e-17,-1.856108e-17,4.035408e-20
0.7040816,-0.8424987,-0.1201952,0.08912192
1.408163,-0.8448482,-0.1210469,0.1602606
2.112245,-0.7947734,-0.1274623,0.2282017
2.816327,-0.7014146,-0.1340665,0.2875447
3.520408,-0.5410709,-0.1396947,0.3249708
4.22449,-0.2860961,-0.1393001,0.3263875
4.928571,0.08160698,-0.1173657,0.276241
5.632653,0.9529926,-0.02166544,0.07755346
6.336735,3.467039,-0.04920042,-0.1453693
7.040816,3.997838,-0.01178221,-0.1870892
7.744898,4.371874,0.01031108,-0.2031386
8.44898,4.659271,0.01821811,-0.1978903
9.153061,4.854375,0.01920658,-0.1827931
9.857143,4.987252,0.01802121,-0.1648184
10.56122,5.082466,0.01610989,-0.1469673
11.26531,5.155653,0.01410672,-0.1302633
11.96939,5.215788,0.01224215,-0.1149422
12.67347,5.267516,0.01057776,-0.1010014
13.37755,5.313829,0.009110016,-0.08829305
14.08163,5.355232,0.007853293,-0.07699681
14.78571,5.38941,0.006869115,-0.06786083
15.4898,5.429676,0.005770044,-0.05740436
16.19388,5.463304,0.004993928,-0.04919747
16.89796,5.494843,0.004236495,-0.04182389
17.60204,5.524525,0.003660071,-0.03520314
18.30612,5.552699,0.003175533,-0.02925753
19.0102,5.579218,0.002712718,-0.02407507
19.71429,5.60452,0.002365685,-0.01935254
20.41837,5.628484,0.002023152,-0.01506217
21.12245,5.651005,0.001745055,-0.01125414
21.82653,5.669134,0.001563531,-0.008338451
22.53061,5.692543,0.001388773,-0.004800125
23.23469,5.712361,0.001143407,-0.001837769
23.93878,5.730542,0.0009616761,0.0008056444
24.64286,5.747844,0.0008999117,0.002993057
25.34694,5.764252,0.0007451051,0.005205223
26.05102,5.779381,0.0006486804,0.007190304
26.7551,5.793797,0.0005976148,0.009000494
27.45918,5.807473,0.0004942065,0.01078991
28.16327,5.819856,0.0004318852,0.012415
28.86735,5.831594,0.0003944874,0.01391835
29.57143,5.842629,0.000320518,0.0154032
30.27551,5.852446,0.0002727921,0.01675539
30.97959,5.861686,0.0002480209,0.01802716
31.68367,5.870142,0.0001907197,0.0193304
32.38776,5.87757,0.0001492221,0.02055505
33.09184,5.884494,0.0001348959,0.02168711
33.79592,5.890435,8.755861e-05,0.02274195
34.5,5.895676,5.161971e-05,0.02366157
