z,U_0,U_1,U_2
1.817799e-18,3.582821e-17,-4.319944e-17,2.843408e-20
0.7040816,1.735629,-1.751153,0.1294633
1.408163,2.349415,-1.495194,0.2827687
2.112245,2.882411,-1.250619,0.4028232
2.816327,3.316977,-1.06008,0.4977369
3.520408,3.668957,-0.893584,0.5494654
4.22449,3.955207,-0.7444467,0.5595933
4.928571,4.184005,-0.6157237,0.5418034
5.632653,4.366809,-0.5088732,0.5089579
6.336735,4.515615,-0.4210585,0.4702626
7.040816,4.639696,-0.3491647,0.4306947
7.744898,4.745381,-0.2903982,0.3925563
8.44898,4.837089,-0.2423534,0.3568894
9.153061,4.917929,-0.2030442,0.3241164
9.857143,4.990071,-0.17086,0.2943682
10.56122,5.055133,-0.144502,0.2676094
11.26531,5.114454,-0.1228454,0.2436302
11.96939,5.168996,-0.1049325,0.222161
12.67347,5.219448,-0.09006711,0.2030045
13.37755,5.266649,-0.0776163,0.1858423
14.08163,5.3102,-0.06729933,0.1707603
14.78571,5.348323,-0.05914935,0.1581693
15.4898,5.389868,-0.05111687,0.1451603
16.19388,5.426335,-0.04486995,0.1344526
16.89796,5.460795,-0.0394621,0.1251912
17.60204,5.493541,-0.03486413,0.1164898
18.30612,5.524797,-0.03080811,0.1088442
19.0102,5.554018,-0.02741901,0.1021883
19.71429,5.581902,-0.02449071,0.09604877
20.41837,5.608439,-0.02184651,0.0906962
21.12245,5.633709,-0.01956505,0.08575838
21.82653,5.65556,-0.01775804,0.08175389
22.53061,5.677205,-0.0161542,0.07812109
23.23469,5.699594,-0.01449165,0.07451822
23.93878,5.72245,-0.01272438,0.07095021
24.64286,5.740937,-0.01161621,0.06851346
25.34694,5.759321,-0.01051244,0.06607762
26.05102,5.777147,-0.009380387,0.06397788
26.7551,5.79254,-0.008572934,0.06234129
27.45918,5.807932,-0.007761166,0.06071339
28.16327,5.822659,-0.006944412,0.05935105
28.86735,5.835114,-0.00635412,0.05834442
29.57143,5.847569,-0.005762229,0.05734072
30.27551,5.859542,-0.005152028,0.05651478
30.97959,5.869096,-0.004725201,0.05603377
31.68367,5.878651,-0.004298374,0.05555275
32.38776,5.888017,-0.003842986,0.05515655
33.09184,5.894896,-0.003541937,0.05503629
33.79592,5.901591,-0.003247356,0.0549144
34.5,5.908286,-0.002934317,0.05482395
