z,p,k,epsilon
0,3.725664,0.5366878,3.398766
0.7040816,3.660092,0.9635594,0.3232189
1.408163,3.623345,1.131348,0.2883694
2.112245,3.828713,1.219643,0.2650867
2.816327,4.076762,1.339314,0.2619607
3.520408,4.100509,1.47683,0.2697941
4.22449,3.622551,1.568995,0.2679004
4.928571,2.469668,1.511543,0.2241048
5.632653,1.267708,1.305759,0.1521512
6.336735,0.4443038,1.077899,0.09496315
7.040816,0.01753159,0.8899331,0.06062869
7.744898,-0.1922279,0.7522106,0.04053329
8.44898,-0.2988443,0.6566873,0.02911034
9.153061,-0.3464002,0.5916384,0.02233864
9.857143,-0.3600592,0.5469529,0.01806349
10.56122,-0.357659,0.516141,0.01523429
11.26531,-0.3469234,0.4943311,0.01324692
11.96939,-0.3332115,0.47834,0.01177076
12.67347,-0.3173593,0.4661879,0.01062556
13.37755,-0.3002811,0.456636,0.009703005
14.08163,-0.2834986,0.4490804,0.008955579
14.78571,-0.2701623,0.4435904,0.008399304
15.4898,-0.2517122,0.4375733,0.007781939
16.19388,-0.2361811,0.4330727,0.007311369
16.89796,-0.2227022,0.4291923,0.006903476
17.60204,-0.2093275,0.4257535,0.006544915
18.30612,-0.1961268,0.4226061,0.006219946
19.0102,-0.1843423,0.4197753,0.005929168
19.71429,-0.1728727,0.4171342,0.005662583
20.41837,-0.162363,0.4146783,0.005422875
21.12245,-0.1519336,0.4123695,0.005204906
21.82653,-0.1432715,0.4104708,0.005029445
22.53061,-0.1329579,0.4081039,0.004818038
23.23469,-0.125514,0.4060893,0.004646138
23.93878,-0.1161125,0.4040709,0.004481363
24.64286,-0.1077112,0.4022191,0.00433363
25.34694,-0.1010603,0.4004045,0.004194678
26.05102,-0.09357202,0.3986503,0.004067447
26.7551,-0.08647107,0.3969788,0.003948963
27.45918,-0.08047984,0.3953438,0.003836684
28.16327,-0.07379927,0.3937854,0.003735325
28.86735,-0.06753838,0.3923054,0.003640779
29.57143,-0.06217642,0.3908723,0.003551593
30.27551,-0.05641125,0.3895306,0.003471832
30.97959,-0.0508027,0.3882692,0.003397781
31.68367,-0.04581894,0.3870785,0.003329539
32.38776,-0.04034631,0.3859831,0.00326867
33.09184,-0.03494406,0.3849673,0.003212749
33.79592,-0.0306903,0.3840666,0.003164232
34.5,-0.02652825,0.3832453,0.003120621
