z,p,k,epsilon
0,-3.077138,0.2587088,1.136344
0.7040816,-3.072669,0.9234627,0.3850602
1.408163,-3.110215,1.259644,0.5207307
2.112245,-3.082095,1.437458,0.6526627
2.816327,-2.943779,1.365397,0.6379262
3.520408,-2.719559,1.109735,0.4264168
4.22449,-2.476728,0.9262959,0.2434388
4.928571,-2.256504,0.8318009,0.1514606
5.632653,-2.073137,0.7602249,0.09942702
6.336735,-1.908029,0.6976899,0.06763909
7.040816,-1.756945,0.6436121,0.04763403
7.744898,-1.617141,0.5984275,0.03492329
8.44898,-1.487262,0.5615614,0.02670828
9.153061,-1.366533,0.53183,0.02124997
9.857143,-1.254433,0.5080038,0.01750844
10.56122,-1.150928,0.4891768,0.01488994
11.26531,-1.055741,0.4743299,0.01299214
11.96939,-0.9684264,0.4625609,0.0115613
12.67347,-0.8885361,0.4531661,0.01044765
13.37755,-0.8148758,0.4455039,0.009548103
14.08163,-0.7487695,0.4393205,0.008820291
14.78571,-0.6887702,0.4342274,0.008213699
15.4898,-0.6342847,0.4299469,0.00769931
16.19388,-0.5826525,0.4260351,0.007233507
16.89796,-0.5360982,0.4226225,0.006830456
17.60204,-0.4942205,0.4196274,0.00647436
18.30612,-0.4550985,0.4168516,0.006151443
19.0102,-0.4204045,0.4143687,0.005869988
19.71429,-0.3884425,0.412033,0.0056119
20.41837,-0.358439,0.4098001,0.005374369
21.12245,-0.3309972,0.4076952,0.005156434
21.82653,-0.3058969,0.4056788,0.004957465
22.53061,-0.284337,0.4038289,0.004787119
23.23469,-0.2630455,0.4019601,0.004617932
23.93878,-0.2408662,0.4000285,0.00444382
24.64286,-0.2235463,0.3983221,0.004307044
25.34694,-0.2062263,0.3966156,0.004170268
26.05102,-0.1892422,0.3949308,0.004037759
26.7551,-0.1749943,0.393385,0.003927382
27.45918,-0.1607464,0.3918392,0.003817004
28.16327,-0.146863,0.3903305,0.003711396
28.86735,-0.1349451,0.3889744,0.003623888
29.57143,-0.1230271,0.3876184,0.00353638
30.27551,-0.1112634,0.3862966,0.003452044
30.97959,-0.1009636,0.3851736,0.003385231
31.68367,-0.09066376,0.3840505,0.003318419
32.38776,-0.08029152,0.3829262,0.003251573
33.09184,-0.07166183,0.3820805,0.003204085
33.79592,-0.06304397,0.3812364,0.003156711
34.5,-0.0544261,0.3803923,0.003109336
