z,p,k,epsilon
0,-1.358202,0.3165485,1.53938
0.7040816,-1.425193,0.7447665,0.228012
1.408163,-1.443374,0.9501275,0.2718378
2.112245,-1.436641,1.023972,0.2964092
2.816327,-1.415265,0.9702532,0.2666225
3.520408,-1.388003,0.8729936,0.2090247
4.22449,-1.356906,0.7956304,0.1570564
4.928571,-1.319557,0.7367092,0.1172431
5.632653,-1.280722,0.6856733,0.08602887
6.336735,-1.234602,0.6431199,0.0637932
7.040816,-1.184014,0.6065486,0.04796868
7.744898,-1.130414,0.5748221,0.0367123
8.44898,-1.075235,0.5475753,0.02876838
9.153061,-1.019548,0.524209,0.02307685
9.857143,-0.9641595,0.5043699,0.0189802
10.56122,-0.9097673,0.4876393,0.01597736
11.26531,-0.8568871,0.4736193,0.01374369
11.96939,-0.8058835,0.4619865,0.0120654
12.67347,-0.7569102,0.4523153,0.01077167
13.37755,-0.7098279,0.4442183,0.009746957
14.08163,-0.6655596,0.4374955,0.008928486
14.78571,-0.6258038,0.4320906,0.008284221
15.4898,-0.5823196,0.4270683,0.00769507
16.19388,-0.5445582,0.4230693,0.007221855
16.89796,-0.508672,0.4194811,0.006805091
17.60204,-0.4752051,0.4163736,0.006441426
18.30612,-0.4432004,0.4135208,0.006114982
19.0102,-0.4136892,0.4109814,0.005829
19.71429,-0.3859908,0.4086613,0.005571162
20.41837,-0.3596114,0.4064596,0.005334371
21.12245,-0.3345045,0.4043929,0.005117742
21.82653,-0.3153801,0.4027716,0.004954094
22.53061,-0.2934918,0.4008133,0.004765901
23.23469,-0.2711308,0.3988418,0.004582881
23.93878,-0.2498409,0.396965,0.004412118
24.64286,-0.2329409,0.3953011,0.004272698
25.34694,-0.2156177,0.3936501,0.00413735
26.05102,-0.1990572,0.3920425,0.004009475
26.7551,-0.1847314,0.3905452,0.003898455
27.45918,-0.1700326,0.3890541,0.003789438
28.16327,-0.155993,0.3876149,0.003687448
28.86735,-0.1436522,0.3863031,0.003599681
29.57143,-0.1311085,0.3849989,0.0035134
30.27551,-0.1191062,0.3837509,0.003432816
30.97959,-0.1082476,0.3826531,0.003364976
31.68367,-0.09720842,0.3815774,0.003299239
32.38776,-0.08619651,0.3805484,0.003237192
33.09184,-0.07658851,0.3796889,0.003186996
33.79592,-0.06726675,0.3788855,0.003140516
34.5,-0.05805033,0.3780984,0.003095204
