z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.600586,0.2741004,-0.102303
1.408163,2.095611,0.2535614,-0.2055398
2.112245,2.610707,0.2134365,-0.2836582
2.816327,3.121322,0.1647679,-0.3259525
3.520408,3.560395,0.1275694,-0.3116204
4.22449,3.904355,0.1167789,-0.2686344
4.928571,4.173064,0.1206439,-0.2242236
5.632653,4.383805,0.124411,-0.1879967
6.336735,4.550872,0.1233993,-0.1601663
7.040816,4.685795,0.1179508,-0.138918
7.744898,4.797298,0.1097725,-0.1223222
8.44898,4.891496,0.1002911,-0.1088671
9.153061,4.97269,0.09045236,-0.09750332
9.857143,5.043832,0.08082237,-0.08756887
10.56122,5.107112,0.07174362,-0.07865746
11.26531,5.164163,0.06338018,-0.07050254
11.96939,5.216099,0.0557694,-0.0629565
12.67347,5.263816,0.04892275,-0.05596297
13.37755,5.308219,0.04278121,-0.04944616
14.08163,5.349021,0.03740694,-0.04349857
14.78571,5.384585,0.03297439,-0.03832577
15.4898,5.422737,0.02846964,-0.03287911
16.19388,5.456989,0.02475673,-0.02800655
16.89796,5.488843,0.02155137,-0.02382311
17.60204,5.518972,0.01876425,-0.01971052
18.30612,5.547684,0.01629457,-0.01604671
19.0102,5.574462,0.01423688,-0.01274027
19.71429,5.599973,0.01245134,-0.009600826
20.41837,5.624256,0.01087405,-0.006839443
21.12245,5.647328,0.009511632,-0.004190694
21.82653,5.667239,0.008444471,-0.001954801
22.53061,5.686924,0.007520783,0.0001802898
23.23469,5.707242,0.006570045,0.002365816
23.93878,5.728005,0.005575712,0.004501264
24.64286,5.744711,0.004985102,0.006250618
25.34694,5.76129,0.004383738,0.008016215
26.05102,5.777448,0.003802554,0.009554425
26.7551,5.791277,0.003382119,0.01106288
27.45918,5.805109,0.002960523,0.01256417
28.16327,5.818406,0.002558441,0.0139009
28.86735,5.829561,0.002250919,0.01519712
29.57143,5.840717,0.001942915,0.01649094
30.27551,5.851499,0.001639187,0.01766578
30.97959,5.86004,0.001396981,0.01882761
31.68367,5.868581,0.001154776,0.01998945
32.38776,5.876987,0.0008952088,0.02109253
33.09184,5.883162,0.0006973557,0.02206088
33.79592,5.889161,0.0004947515,0.02301732
34.5,5.895177,0.0002798394,0.02394987
