z,U_0,U_1,U_2
1.816559e-18,6.462393e-17,1.087911e-17,-9.026506e-20
0.7040816,2.122607,1.075693,-0.3424876
1.408163,2.420083,1.217192,-0.4185866
2.112245,2.947306,1.212259,-0.2222775
2.816327,3.530112,0.9691156,0.1072505
3.520408,4.114392,0.5114636,0.319171
4.22449,4.454557,0.2750484,0.3053714
4.928571,4.63644,0.2211869,0.2834173
5.632653,4.7573,0.2011598,0.2772367
6.336735,4.845754,0.1835486,0.2720129
7.040816,4.917085,0.1649232,0.2632181
7.744898,4.978243,0.1461928,0.2511133
8.44898,5.032881,0.1284111,0.2368267
9.153061,5.083058,0.1121971,0.2214883
9.857143,5.129962,0.09789954,0.2060987
10.56122,5.174277,0.08537276,0.1911073
11.26531,5.216397,0.07455963,0.1769335
11.96939,5.256638,0.0651661,0.1636611
12.67347,5.295155,0.05708307,0.1514507
13.37755,5.332336,0.05009208,0.1402375
14.08163,5.367422,0.04415658,0.1301998
14.78571,5.401147,0.03894918,0.1210187
15.4898,5.433378,0.03446312,0.1127527
16.19388,5.464966,0.03052952,0.105208
16.89796,5.494849,0.02718272,0.09857642
17.60204,5.523598,0.02417955,0.09246785
18.30612,5.551361,0.02155177,0.08695356
19.0102,5.577479,0.01932969,0.08212963
19.71429,5.602696,0.01733718,0.07773826
20.41837,5.626805,0.01559723,0.07383737
21.12245,5.649921,0.01401634,0.07026639
21.82653,5.671989,0.01261967,0.06707671
22.53061,5.69205,0.0114732,0.06450813
23.23469,5.711951,0.01035877,0.06200153
23.93878,5.732005,0.009255382,0.05954419
24.64286,5.749178,0.008458023,0.05786755
25.34694,5.76635,0.00764602,0.0561576
26.05102,5.783036,0.006881934,0.05459886
26.7551,5.79749,0.006284789,0.05350583
27.45918,5.811944,0.005687645,0.0524128
28.16327,5.825792,0.005133299,0.05145794
28.86735,5.837514,0.004697356,0.05084655
29.57143,5.849236,0.004261413,0.05023516
30.27551,5.860514,0.003851486,0.04971215
30.97959,5.869505,0.00354282,0.04951234
31.68367,5.878496,0.003234155,0.04931253
32.38776,5.887422,0.002926652,0.04912342
33.09184,5.893771,0.0027283,0.04919632
33.79592,5.900053,0.002526629,0.04925754
34.5,5.906336,0.002324958,0.04931876
