z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.6751259,-0.2634262,-0.05623138
1.408163,1.208239,-0.2276896,-0.1729367
2.112245,1.894513,-0.1743647,-0.3188835
2.816327,2.713107,-0.1061672,-0.4159142
3.520408,3.448785,-0.05369064,-0.3903521
4.22449,3.954396,-0.04504294,-0.2879971
4.928571,4.273919,-0.05420897,-0.1921645
5.632653,4.496061,-0.0572784,-0.1246103
6.336735,4.657596,-0.05464734,-0.07913317
7.040816,4.78382,-0.04916404,-0.04781068
7.744898,4.886326,-0.04279415,-0.02594229
8.44898,4.972011,-0.03643564,-0.01041256
9.153061,5.045332,-0.03047469,0.0008217355
9.857143,5.109313,-0.02507668,0.009119772
10.56122,5.165925,-0.02029097,0.01527596
11.26531,5.216819,-0.0161243,0.01989683
11.96939,5.263108,-0.01254482,0.0233806
12.67347,5.305666,-0.00952194,0.02601679
13.37755,5.345387,-0.006994561,0.02801152
14.08163,5.38195,-0.004951894,0.02948785
14.78571,5.416356,-0.003286187,0.03057673
15.4898,5.448803,-0.001976186,0.03130655
16.19388,5.479863,-0.0009382853,0.03182296
16.89796,5.509165,-0.0001530388,0.03214376
17.60204,5.537064,0.0004550281,0.03235668
18.30612,5.563881,0.0009162287,0.03245728
19.0102,5.589027,0.001231611,0.03250016
19.71429,5.613174,0.001455423,0.03248908
20.41837,5.636277,0.001607614,0.03244698
21.12245,5.658076,0.001707556,0.03242457
21.82653,5.675741,0.00175179,0.03241593
22.53061,5.696648,0.001673592,0.03220836
23.23469,5.717729,0.0016219,0.03211161
23.93878,5.736468,0.001706698,0.03236345
24.64286,5.752884,0.001731914,0.03264025
25.34694,5.76921,0.001641478,0.03266683
26.05102,5.785098,0.001522906,0.03265451
26.7551,5.798786,0.001517029,0.03305339
27.45918,5.81252,0.001414573,0.03321159
28.16327,5.825696,0.001313519,0.03338786
28.86735,5.836781,0.001304127,0.03385706
29.57143,5.847911,0.001224699,0.03415081
30.27551,5.858637,0.001143119,0.03444291
30.97959,5.867127,0.001149063,0.03500795
31.68367,5.875648,0.001110439,0.03546527
32.38776,5.884012,0.001054456,0.0358887
33.09184,5.890126,0.00108052,0.03645093
33.79592,5.896071,0.001088779,0.03696549
34.5,5.902032,0.001069719,0.03742075
