z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.020323,-0.005707804,0.1017375
1.408163,1.132886,0.1018715,0.02109262
2.112245,1.677094,0.1664192,-0.0749078
2.816327,2.64983,0.1827635,-0.1413673
3.520408,3.731211,0.1222184,-0.109568
4.22449,4.288143,0.05394933,-0.03224236
4.928571,4.537156,0.04004624,0.02853194
5.632653,4.69629,0.04521301,0.07257524
6.336735,4.810861,0.05085034,0.1012423
7.040816,4.900995,0.05363268,0.1187539
7.744898,4.975342,0.05374052,0.1281559
8.44898,5.038894,0.05203771,0.1318673
9.153061,5.094775,0.04928394,0.1316903
9.857143,5.145009,0.04602181,0.1289715
10.56122,5.190975,0.04260367,0.124649
11.26531,5.23367,0.03916785,0.1193978
11.96939,5.273718,0.0358374,0.1136787
12.67347,5.311592,0.03268733,0.1078482
13.37755,5.347843,0.0297298,0.1020656
14.08163,5.381925,0.02704155,0.09656941
14.78571,5.414585,0.02452284,0.09134959
15.4898,5.445886,0.02222496,0.0863911
16.19388,5.476198,0.02014019,0.08174825
16.89796,5.505102,0.01824602,0.07751902
17.60204,5.532831,0.01653457,0.07360775
18.30612,5.559669,0.01495636,0.0699914
19.0102,5.584994,0.01356931,0.06676626
19.71429,5.609393,0.01233419,0.06382389
20.41837,5.632808,0.01120523,0.06115793
21.12245,5.65495,0.01019621,0.05875226
21.82653,5.672947,0.009406203,0.05692427
22.53061,5.694868,0.008424121,0.05466425
23.23469,5.715941,0.007563093,0.05273094
23.93878,5.734992,0.006909907,0.05127623
24.64286,5.751752,0.006407165,0.05027898
25.34694,5.768502,0.005821678,0.04912078
26.05102,5.78488,0.005218788,0.04790756
26.7551,5.798887,0.004838864,0.04737116
27.45918,5.813017,0.004388905,0.0466566
28.16327,5.826614,0.003950729,0.04595995
28.86735,5.837979,0.003670625,0.04574889
29.57143,5.849441,0.003340997,0.04541142
30.27551,5.860527,0.003012452,0.04506454
30.97959,5.86924,0.002818805,0.04514676
31.68367,5.878015,0.002595472,0.04515649
32.38776,5.886673,0.002350317,0.04511452
33.09184,5.89295,0.002229647,0.04535151
33.79592,5.899058,0.002101481,0.04557103
34.5,5.905231,0.001940629,0.04572002
