z,p,k,epsilon
1.816559e-18,-4.065924,1.001399,8.66366
0.7040816,-4.371424,1.225019,0.9238876
1.408163,-4.40236,1.570101,1.123134
2.112245,-4.27696,1.683601,1.151293
2.816327,-4.113028,1.622679,1.029393
3.520408,-3.801646,1.343982,0.57981
4.22449,-3.344015,1.074141,0.2587868
4.928571,-2.896568,0.9116482,0.1384428
5.632653,-2.500166,0.7925669,0.08271904
6.336735,-2.168979,0.7040696,0.0540367
7.040816,-1.888291,0.6375765,0.03809648
7.744898,-1.650787,0.5878481,0.02867389
8.44898,-1.449693,0.5505478,0.02274659
9.153061,-1.279064,0.5223746,0.01879421
9.857143,-1.133697,0.5008839,0.01601621
10.56122,-1.009849,0.4844283,0.01399051
11.26531,-0.9034438,0.4715535,0.01244576
11.96939,-0.8116597,0.4613393,0.01122994
12.67347,-0.7319871,0.4530956,0.01024703
13.37755,-0.6620026,0.4462895,0.009430329
14.08163,-0.6013332,0.4406784,0.008752327
14.78571,-0.5468669,0.4358985,0.00817223
15.4898,-0.50143,0.43181,0.007675895
16.19388,-0.4582753,0.4280934,0.007227049
16.89796,-0.4201371,0.4248123,0.006834673
17.60204,-0.3861564,0.4218292,0.006483276
18.30612,-0.3549376,0.4190671,0.006164352
19.0102,-0.3275268,0.4165605,0.005884587
19.71429,-0.3024378,0.414186,0.005627376
20.41837,-0.2790484,0.4119327,0.005390949
21.12245,-0.2574622,0.409784,0.005173075
21.82653,-0.2379823,0.4077208,0.004973816
22.53061,-0.2212079,0.4058067,0.004800237
23.23469,-0.204752,0.403895,0.004630543
23.93878,-0.1878458,0.4019628,0.004459438
24.64286,-0.1742998,0.4002185,0.004321726
25.34694,-0.1609498,0.3984738,0.004184273
26.05102,-0.1478348,0.3967586,0.004051377
26.7551,-0.1367873,0.3951773,0.003940278
27.45918,-0.1257398,0.393596,0.00382918
28.16327,-0.1149209,0.3920566,0.00372304
28.86735,-0.1056209,0.3906677,0.003634837
29.57143,-0.0963209,0.3892787,0.003546634
30.27551,-0.08710576,0.3879269,0.003461727
30.97959,-0.07898213,0.3867737,0.003394284
31.68367,-0.07085849,0.3856205,0.003326841
32.38776,-0.06273371,0.3844732,0.003259845
33.09184,-0.05579344,0.3835958,0.003211416
33.79592,-0.04900201,0.3827259,0.003163516
34.5,-0.04221058,0.3818559,0.003115616
