z,p,k,epsilon
0,0.8131676,0.6596865,4.630499
0.7040816,0.8758538,0.7110263,0.2526646
1.408163,0.8477068,0.8173473,0.2064939
2.112245,0.7374703,0.7956521,0.1516865
2.816327,0.5481347,0.7586088,0.1100343
3.520408,0.3333693,0.7188286,0.08161061
4.22449,0.1385936,0.6784478,0.06186907
4.928571,-0.02541979,0.6389662,0.04779845
5.632653,-0.1403144,0.6029342,0.0377738
6.336735,-0.2144838,0.5719825,0.03059353
7.040816,-0.2601612,0.5462305,0.02537374
7.744898,-0.2861004,0.5249503,0.02148715
8.44898,-0.2987747,0.5074024,0.01853072
9.153061,-0.3025716,0.492903,0.01623482
9.857143,-0.3003286,0.4809,0.01442031
10.56122,-0.293918,0.470892,0.01295957
11.26531,-0.2850719,0.4624698,0.01176231
11.96939,-0.2749582,0.4553442,0.01076788
12.67347,-0.2638952,0.4492498,0.009929217
13.37755,-0.252208,0.4439604,0.00920973
14.08163,-0.2404972,0.4393968,0.008595764
14.78571,-0.2302509,0.4356294,0.00809564
15.4898,-0.21763,0.4317963,0.007594391
16.19388,-0.2059503,0.4284538,0.007168135
16.89796,-0.1948781,0.4255203,0.006794912
17.60204,-0.184247,0.4227306,0.006455091
18.30612,-0.1739734,0.4201571,0.006147172
19.0102,-0.1644985,0.4177799,0.005873385
19.71429,-0.1550338,0.4154818,0.005620818
20.41837,-0.1459067,0.4133161,0.005388917
21.12245,-0.1366489,0.4112168,0.005173915
21.82653,-0.1290576,0.4093786,0.004994137
22.53061,-0.1215683,0.4074847,0.004821709
23.23469,-0.1138863,0.4055194,0.004645879
23.93878,-0.1059683,0.403514,0.004466944
24.64286,-0.09917504,0.4017893,0.004329197
25.34694,-0.09261526,0.4000452,0.004192045
26.05102,-0.08593047,0.3983283,0.004059482
26.7551,-0.07998194,0.3967526,0.003948597
27.45918,-0.07408225,0.3951629,0.003837374
28.16327,-0.06810288,0.3936128,0.00373114
28.86735,-0.06277594,0.3922181,0.003642806
29.57143,-0.05749212,0.3908146,0.003554268
30.27551,-0.05214877,0.3894452,0.003469034
30.97959,-0.04717237,0.3882802,0.003401324
31.68367,-0.04224069,0.3871089,0.003333471
32.38776,-0.03725139,0.3859531,0.003266832
33.09184,-0.03284177,0.3850487,0.003217321
33.79592,-0.02864401,0.3841601,0.003169029
34.5,-0.02444624,0.3832715,0.003120737
