z,p,k,epsilon
0,-1.670565,0.2083909,0.8223382
0.7040816,-1.696063,0.3545556,0.09818511
1.408163,-1.708892,0.4528583,0.1382768
2.112245,-1.726627,0.4917719,0.1871629
2.816327,-1.750525,0.3698886,0.1758108
3.520408,-1.680654,0.45337,0.4992908
4.22449,-1.535569,0.664827,0.218111
4.928571,-1.448017,0.7884595,0.1941837
5.632653,-1.359845,0.8113134,0.1666822
6.336735,-1.291057,0.7750795,0.1294172
7.040816,-1.216735,0.7185,0.09428163
7.744898,-1.145446,0.6628773,0.06723299
8.44898,-1.077147,0.6151469,0.04826627
9.153061,-1.0119,0.5759061,0.03543389
9.857143,-0.9498704,0.5440348,0.02680827
10.56122,-0.891279,0.5182412,0.02099057
11.26531,-0.8361289,0.4973252,0.01699706
11.96939,-0.7842213,0.4802657,0.01418427
12.67347,-0.7354281,0.4663284,0.01215879
13.37755,-0.6892164,0.4548487,0.01065792
14.08163,-0.6464904,0.4455487,0.009536357
14.78571,-0.6107544,0.4387003,0.008758568
15.4898,-0.5670486,0.4313537,0.007957142
16.19388,-0.5311029,0.4259379,0.007382826
16.89796,-0.4969667,0.4214303,0.006912271
17.60204,-0.464932,0.4176276,0.006516637
18.30612,-0.4347078,0.4142654,0.006168127
19.0102,-0.4065433,0.4113029,0.005862494
19.71429,-0.3799657,0.4086193,0.00558766
20.41837,-0.3548983,0.4062081,0.005344415
21.12245,-0.331299,0.4039936,0.005125746
21.82653,-0.3117248,0.4021107,0.004943604
22.53061,-0.2880349,0.3999595,0.004742519
23.23469,-0.2686978,0.3980886,0.004573154
23.93878,-0.2487254,0.3962257,0.004409699
24.64286,-0.2314156,0.3945063,0.004266285
25.34694,-0.2149784,0.3928385,0.004130559
26.05102,-0.1987493,0.3912242,0.004004835
26.7551,-0.1842126,0.3896976,0.003891037
27.45918,-0.1701186,0.3882097,0.00378216
28.16327,-0.1561527,0.3867836,0.003682452
28.86735,-0.1435775,0.3854497,0.003592414
29.57143,-0.1314144,0.3841573,0.003506455
30.27551,-0.1195134,0.3829362,0.003428198
30.97959,-0.1084777,0.381815,0.003358283
31.68367,-0.09762528,0.3807529,0.003292877
32.38776,-0.08663149,0.3797613,0.003233196
33.09184,-0.07652137,0.3788737,0.003180961
33.79592,-0.06727641,0.3780814,0.003134737
34.5,-0.05833708,0.3773398,0.003091837
