z,p,k,epsilon
0,-1.964926,0.0314292,0.04817013
0.7040816,-1.961453,0.1006179,0.01181251
1.408163,-1.954133,0.1524707,0.01599082
2.112245,-1.934439,0.1946625,0.02107053
2.816327,-1.911398,0.2295986,0.02741683
3.520408,-1.88933,0.2692106,0.0422457
4.22449,-1.852859,0.3703458,0.1583984
4.928571,-1.614526,0.609056,0.4840417
5.632653,-1.500289,0.7510711,0.2225672
6.336735,-1.407064,0.8510992,0.2074486
7.040816,-1.334918,0.8389369,0.168221
7.744898,-1.253328,0.7749851,0.1214355
8.44898,-1.172718,0.7021543,0.08262914
9.153061,-1.0957,0.639605,0.05585986
9.857143,-1.023086,0.5900936,0.03869492
10.56122,-0.9550562,0.5517463,0.027938
11.26531,-0.8916955,0.5220048,0.02113849
11.96939,-0.8328294,0.4986344,0.01669228
12.67347,-0.7781633,0.4800885,0.01370221
13.37755,-0.7269074,0.4651704,0.01162136
14.08163,-0.6798865,0.4533236,0.01014936
14.78571,-0.6410747,0.4447648,0.009174945
15.4898,-0.5938969,0.4356916,0.008210799
16.19388,-0.5549418,0.4291743,0.007549955
16.89796,-0.5187367,0.4238473,0.007024388
17.60204,-0.4846519,0.4194427,0.006594429
18.30612,-0.4521762,0.4156258,0.006222752
19.0102,-0.4224257,0.4123279,0.005901386
19.71429,-0.3941336,0.4093897,0.005615646
20.41837,-0.3679317,0.4067951,0.005365332
21.12245,-0.3433423,0.4044463,0.005141707
21.82653,-0.3235619,0.4025448,0.004963304
22.53061,-0.2970984,0.4002005,0.00474751
23.23469,-0.276652,0.3982359,0.004574242
23.93878,-0.2565119,0.396387,0.004415527
24.64286,-0.2384743,0.3946271,0.004269365
25.34694,-0.2212773,0.3929225,0.004132461
26.05102,-0.2045276,0.3913037,0.004008006
26.7551,-0.1894395,0.3897504,0.003892159
27.45918,-0.1747177,0.3882443,0.003782693
28.16327,-0.1604275,0.3868224,0.00368429
28.86735,-0.1473844,0.3854664,0.003592564
29.57143,-0.1347501,0.3841652,0.003506307
30.27551,-0.1226085,0.3829534,0.003429315
30.97959,-0.1112812,0.3818104,0.003357891
31.68367,-0.1000954,0.3807446,0.003292349
32.38776,-0.08880894,0.3797668,0.003233907
33.09184,-0.0783418,0.3788556,0.003180233
33.79592,-0.06881672,0.3780618,0.003133948
34.5,-0.05975854,0.3773388,0.003092328
