z,p,k,epsilon
3.635862e-18,1.648601,1.201551,11.38535
0.7040816,1.167934,1.188807,0.4370437
1.408163,1.083313,1.467845,0.440387
2.112245,1.579641,1.695962,0.4849347
2.816327,2.394899,1.918932,0.5464333
3.520408,2.774088,2.10424,0.5952187
4.22449,1.476123,1.990959,0.4736544
4.928571,0.2062317,1.675451,0.2955752
5.632653,-0.3967501,1.386036,0.1813729
6.336735,-0.6516066,1.154559,0.1135202
7.040816,-0.7663422,0.9642359,0.07316082
7.744898,-0.7789232,0.8255683,0.04932394
8.44898,-0.7488196,0.7235764,0.03522253
9.153061,-0.7051427,0.6495894,0.02664133
9.857143,-0.6587625,0.5958292,0.02116364
10.56122,-0.6143849,0.5565497,0.01750308
11.26531,-0.5716062,0.5275033,0.01493635
11.96939,-0.5318849,0.5055425,0.01304886
12.67347,-0.4952963,0.4886408,0.01161125
13.37755,-0.461661,0.4753218,0.01047675
14.08163,-0.4322884,0.4648392,0.00957591
14.78571,-0.4057973,0.4564651,0.008848563
15.4898,-0.3810527,0.4492139,0.008210082
16.19388,-0.3561586,0.4431105,0.007670934
16.89796,-0.3309038,0.4378016,0.007201058
17.60204,-0.3120555,0.4332448,0.006792027
18.30612,-0.2923302,0.4291282,0.006424908
19.0102,-0.2746877,0.4255597,0.006108968
19.71429,-0.2592427,0.422285,0.005821874
20.41837,-0.2422258,0.419234,0.005559375
21.12245,-0.2282829,0.4164248,0.005320581
21.82653,-0.2151728,0.413843,0.005107384
22.53061,-0.2030965,0.4115096,0.004923194
23.23469,-0.1916467,0.4091766,0.004741053
23.93878,-0.1776911,0.4067236,0.004550498
24.64286,-0.1666459,0.4046794,0.004404374
25.34694,-0.1567779,0.4026416,0.004258619
26.05102,-0.1465915,0.4006414,0.004117709
26.7551,-0.1373346,0.3988427,0.004000762
27.45918,-0.1285838,0.3970449,0.003883856
28.16327,-0.1195225,0.3952976,0.00377216
28.86735,-0.1113165,0.3937453,0.003679736
29.57143,-0.1034278,0.3921928,0.003587319
30.27551,-0.09535241,0.3906823,0.00349833
30.97959,-0.08771275,0.3894073,0.00342783
31.68367,-0.08044774,0.3881313,0.003357316
32.38776,-0.07314889,0.3868601,0.003287165
33.09184,-0.0659732,0.3858966,0.003236647
33.79592,-0.05934765,0.3849389,0.003186581
34.5,-0.05272211,0.3839813,0.003136515
