z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.571804,0.568201,-0.04263293
1.408163,1.275191,0.6416578,-0.03626883
2.112245,1.275876,0.6213791,0.1176292
2.816327,1.602835,0.4676778,0.2769307
3.520408,2.74696,0.2188179,0.2689628
4.22449,3.927369,0.243543,0.1190607
4.928571,4.51274,0.3391371,0.150337
5.632653,4.743176,0.3246636,0.2142888
6.336735,4.873261,0.2851261,0.2478394
7.040816,4.964812,0.2483324,0.2636424
7.744898,5.035016,0.2160091,0.2673403
8.44898,5.09253,0.1882999,0.2634992
9.153061,5.141986,0.1644801,0.2550556
9.857143,5.18607,0.1438814,0.2437776
10.56122,5.226497,0.1260522,0.2309588
11.26531,5.264331,0.1105563,0.217432
11.96939,5.3003,0.09710555,0.2038962
12.67347,5.334821,0.08544424,0.1908021
13.37755,5.368347,0.07525766,0.1782513
14.08163,5.400156,0.06655435,0.1667338
14.78571,5.427772,0.05969729,0.1571375
15.4898,5.460977,0.05212115,0.1459122
16.19388,5.490057,0.04636923,0.1367665
16.89796,5.518083,0.04118577,0.1283764
17.60204,5.544868,0.03676684,0.1209259
18.30612,5.570869,0.0328522,0.1138593
19.0102,5.595728,0.02945523,0.1077467
19.71429,5.619789,0.02647703,0.1021145
20.41837,5.642849,0.02376126,0.0969329
21.12245,5.664644,0.02139288,0.09229987
21.82653,5.683895,0.01950804,0.08840881
22.53061,5.705924,0.01734722,0.08413688
23.23469,5.724861,0.01575966,0.08084781
23.93878,5.743304,0.01405761,0.07766805
24.64286,5.760465,0.01284804,0.07513794
25.34694,5.776885,0.01168341,0.07278259
26.05102,5.792747,0.01041018,0.07045802
26.7551,5.807088,0.00952054,0.06873867
27.45918,5.82093,0.008655732,0.06710896
28.16327,5.834077,0.007721657,0.0655203
28.86735,5.845712,0.00706655,0.06439655
29.57143,5.856913,0.006431044,0.06333656
30.27551,5.867413,0.005741443,0.06231053
30.97959,5.876477,0.005263493,0.06165515
31.68367,5.885014,0.004808544,0.06106319
32.38776,5.892991,0.004306818,0.06047724
33.09184,5.899641,0.003970339,0.06017302
33.79592,5.905529,0.003671013,0.05991522
34.5,5.911149,0.003353137,0.05963968
