z,p,k,epsilon
0,3.088878,1.006332,8.72579
0.7040816,2.545041,1.079029,0.3789298
1.408163,2.429527,1.375365,0.4035919
2.112245,2.859402,1.665636,0.4780192
2.816327,3.435238,1.953363,0.5664166
3.520408,3.653711,2.227223,0.6556617
4.22449,2.963758,2.388275,0.6811307
4.928571,1.668826,2.296915,0.5736354
5.632653,0.3833052,1.949811,0.3734717
6.336735,-0.3582885,1.562002,0.2160188
7.040816,-0.6672524,1.233109,0.1207706
7.744898,-0.8341229,1.002672,0.07345408
8.44898,-0.8032045,0.8364844,0.04681554
9.153061,-0.7593929,0.7219078,0.03247619
9.857143,-0.7072771,0.6422733,0.02424225
10.56122,-0.6559153,0.586653,0.01921132
11.26531,-0.6060134,0.5473073,0.01592892
11.96939,-0.5600514,0.518791,0.01364915
12.67347,-0.5182461,0.4976857,0.01198852
13.37755,-0.480327,0.4816306,0.01072246
14.08163,-0.44767,0.469365,0.009742277
14.78571,-0.4183885,0.4598059,0.008965559
15.4898,-0.3915937,0.4517201,0.008294392
16.19388,-0.3647626,0.4450074,0.007732164
16.89796,-0.3377723,0.4392482,0.007245893
17.60204,-0.3178687,0.4343761,0.006825835
18.30612,-0.2971246,0.4300165,0.006450496
19.0102,-0.2787032,0.4262765,0.006129007
19.71429,-0.2626748,0.4228682,0.005837743
20.41837,-0.2450406,0.4197079,0.005571913
21.12245,-0.2306692,0.4168147,0.005330633
21.82653,-0.2172133,0.4141699,0.005115628
22.53061,-0.2048665,0.4117907,0.00493017
23.23469,-0.1931771,0.4094153,0.004746875
23.93878,-0.1789167,0.4069172,0.004555084
24.64286,-0.16768,0.4048481,0.004408305
25.34694,-0.1576602,0.402786,0.004261913
26.05102,-0.1473219,0.4007632,0.004120417
26.7551,-0.1379576,0.3989497,0.004003106
27.45918,-0.1291103,0.3971372,0.003885839
28.16327,-0.1199521,0.3953765,0.003773817
28.86735,-0.1116786,0.3938151,0.003681183
29.57143,-0.1037281,0.3922534,0.003588558
30.27551,-0.09559082,0.3907344,0.003499376
30.97959,-0.08790706,0.3894537,0.00342875
31.68367,-0.08060365,0.3881719,0.003358111
32.38776,-0.07327208,0.386895,0.003287837
33.09184,-0.06605459,0.3859279,0.003237242
33.79592,-0.05939967,0.3849667,0.003187101
34.5,-0.05274475,0.3840055,0.003136959
