z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.1062526,0.2912577,0.05690569
1.408163,0.06713829,0.3007609,0.0680405
2.112245,0.06163339,0.3335403,0.08008246
2.816327,0.08982878,0.3763476,0.1071359
3.520408,0.1403989,0.39115,0.1563892
4.22449,0.162823,0.3444964,0.184813
4.928571,0.5226094,0.1823106,0.03361681
5.632653,1.728699,-0.0298068,0.01551821
6.336735,3.231399,0.04826323,-0.1550652
7.040816,3.686197,0.02827968,-0.1932164
7.744898,4.10872,0.005045516,-0.2040848
8.44898,4.456451,-0.01480016,-0.1933448
9.153061,4.715652,-0.02772411,-0.1776241
9.857143,4.898079,-0.03433013,-0.1605312
10.56122,5.028304,-0.03625181,-0.1442555
11.26531,5.125351,-0.03535671,-0.1291565
11.96939,5.201195,-0.03295662,-0.115173
12.67347,5.263395,-0.02992228,-0.1022208
13.37755,5.316631,-0.02670246,-0.09017066
14.08163,5.362738,-0.02358798,-0.07916562
14.78571,5.401226,-0.02088603,-0.06978849
15.4898,5.442156,-0.01800569,-0.05960902
16.19388,5.476834,-0.01564687,-0.05122417
16.89796,5.509195,-0.01352638,-0.04343049
17.60204,5.539348,-0.01168805,-0.03646454
18.30612,5.56783,-0.01008599,-0.02995456
19.0102,5.59437,-0.008724884,-0.02422431
19.71429,5.619407,-0.007528144,-0.0190843
20.41837,5.64324,-0.006459951,-0.01426301
21.12245,5.665669,-0.005546984,-0.009967348
21.82653,5.68335,-0.004923694,-0.006685132
22.53061,5.706016,-0.004238519,-0.00275706
23.23469,5.726258,-0.003585057,0.0007679212
23.93878,5.74433,-0.003064972,0.00373853
24.64286,5.761162,-0.002631781,0.006100564
25.34694,5.777327,-0.002240955,0.008604671
26.05102,5.79236,-0.00197637,0.01086938
26.7551,5.806374,-0.001691415,0.01276809
27.45918,5.819878,-0.001443358,0.01474322
28.16327,5.832239,-0.001272764,0.01644413
28.86735,5.843665,-0.001074828,0.01788564
29.57143,5.854612,-0.0008995078,0.01937392
30.27551,5.864484,-0.000777152,0.02067697
30.97959,5.873467,-0.0006253754,0.02171562
31.68367,5.881892,-0.000483322,0.02274577
32.38776,5.889452,-0.0003881834,0.02368478
33.09184,5.896106,-0.0002606299,0.02450176
33.79592,5.901975,-0.0001305667,0.02552388
34.5,5.907319,-4.647849e-05,0.02660169
