z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.4211824,-1.055883,-0.4408084
1.408163,0.1950128,-0.9951305,-0.6739144
2.112245,0.5834699,-0.9406901,-0.6687013
2.816327,0.8267588,-0.9148793,-0.4745596
3.520408,1.02262,-0.9221641,-0.1426197
4.22449,1.242239,-0.9612334,0.2968595
4.928571,1.57684,-1.01665,0.8284301
5.632653,2.196461,-1.042597,1.410688
6.336735,3.16441,-0.9753519,1.70908
7.040816,3.939614,-0.7860618,1.575093
7.744898,4.408022,-0.56362,1.335036
8.44898,4.690278,-0.3954019,1.100322
9.153061,4.862053,-0.2805099,0.9048815
9.857143,4.980212,-0.2062074,0.7522733
10.56122,5.066418,-0.1561756,0.6329798
11.26531,5.134745,-0.1213888,0.5392282
11.96939,5.192154,-0.09627713,0.4641372
12.67347,5.24289,-0.07768434,0.4036904
13.37755,5.289272,-0.06353124,0.3542505
14.08163,5.331644,-0.05264386,0.3140196
14.78571,5.368173,-0.04473276,0.2827545
15.4898,5.408278,-0.03735146,0.2517461
16.19388,5.443346,-0.03181337,0.2280455
16.89796,5.477172,-0.02724039,0.2076405
17.60204,5.508545,-0.02347002,0.190108
18.30612,5.538865,-0.02034538,0.1745828
19.0102,5.567314,-0.01782711,0.161482
19.71429,5.594222,-0.01561463,0.1500048
20.41837,5.620178,-0.01369667,0.1396945
21.12245,5.644542,-0.01207431,0.1306482
21.82653,5.663829,-0.01096608,0.1240057
22.53061,5.687678,-0.009624692,0.1163638
23.23469,5.710866,-0.008300253,0.1093776
23.93878,5.730861,-0.007504666,0.1034552
24.64286,5.749457,-0.006838423,0.09899554
25.34694,5.767517,-0.006005045,0.09468965
26.05102,5.784271,-0.005345776,0.09079639
26.7551,5.799842,-0.004896648,0.08767749
27.45918,5.814942,-0.004276207,0.08468436
28.16327,5.828684,-0.0038249,0.08204502
28.86735,5.841329,-0.003509051,0.07994607
29.57143,5.853499,-0.003066468,0.0779438
30.27551,5.864429,-0.002741551,0.07618828
30.97959,5.874293,-0.002510002,0.07488079
31.68367,5.883566,-0.002211033,0.07365242
32.38776,5.891865,-0.001967431,0.07255166
33.09184,5.899118,-0.001793928,0.07185301
33.79592,5.905536,-0.001612754,0.07119863
34.5,5.911378,-0.001432567,0.0705957
