z,p,k,epsilon
0,-2.604792,0.229211,0.9485398
0.7040816,-2.624763,0.7934394,0.2681799
1.408163,-2.63641,1.067717,0.3569863
2.112245,-2.608785,1.212674,0.4462722
2.816327,-2.537584,1.187668,0.4728096
3.520408,-2.436492,1.055882,0.4137136
4.22449,-2.287559,0.9819986,0.3367466
4.928571,-2.153848,0.9473781,0.259585
5.632653,-2.050144,0.9001536,0.1897211
6.336735,-1.955997,0.839651,0.1317863
7.040816,-1.864287,0.7783451,0.09187488
7.744898,-1.77154,0.7205915,0.06500549
8.44898,-1.677318,0.6688746,0.04714912
9.153061,-1.582875,0.6242218,0.03523682
9.857143,-1.489335,0.5862663,0.02710887
10.56122,-1.3979,0.5544471,0.02148342
11.26531,-1.309547,0.5280394,0.01753129
11.96939,-1.224759,0.506341,0.01471784
12.67347,-1.143887,0.4885915,0.01267256
13.37755,-1.067146,0.474083,0.0111463
14.08163,-0.9953848,0.4623813,0.009994524
14.78571,-0.93213,0.4531634,0.009124198
15.4898,-0.8632638,0.4445813,0.008334743
16.19388,-0.8038841,0.438003,0.007734573
16.89796,-0.7486334,0.4324281,0.007226967
17.60204,-0.6974478,0.4276173,0.006788922
18.30612,-0.6491994,0.423424,0.006408404
19.0102,-0.6056137,0.4197415,0.006075415
19.71429,-0.564984,0.4165092,0.005782542
20.41837,-0.5271623,0.4135569,0.005517781
21.12245,-0.4922788,0.4108433,0.00527882
21.82653,-0.4607931,0.4083729,0.005066
22.53061,-0.4291583,0.4060114,0.004868277
23.23469,-0.4008168,0.4037758,0.00468614
23.93878,-0.3730353,0.4015999,0.004510494
24.64286,-0.3496991,0.3996455,0.004362309
25.34694,-0.3263519,0.3977103,0.00421773
26.05102,-0.3041676,0.3958368,0.004080565
26.7551,-0.2848177,0.3941328,0.003963722
27.45918,-0.2654345,0.3924402,0.003848429
28.16327,-0.2469988,0.3908069,0.003739858
28.86735,-0.2303853,0.3893453,0.003648134
29.57143,-0.2137483,0.3878943,0.003557445
30.27551,-0.1977153,0.3864983,0.003471954
30.97959,-0.1829031,0.3852939,0.003401456
31.68367,-0.1680158,0.3841116,0.003332582
32.38776,-0.153333,0.3829695,0.003266791
33.09184,-0.1396163,0.3820394,0.003214929
33.79592,-0.1257246,0.3811627,0.003166277
34.5,-0.1119398,0.3802936,0.003118149
