z,U_0,U_1,U_2
1.817133e-18,-3.566233e-17,9.318512e-18,2.003521e-19
0.7040816,-0.6862745,0.2541018,0.05971186
1.408163,-0.393355,0.1700366,0.01931553
2.112245,0.1120487,0.111332,-0.06610282
2.816327,0.8719054,0.1033284,-0.1582039
3.520408,1.86315,0.09105728,-0.2385183
4.22449,2.952709,-0.008016604,-0.2539121
4.928571,3.845157,-0.09138803,-0.1682707
5.632653,4.349216,-0.1029648,-0.07624019
6.336735,4.649886,-0.09173074,-0.003034248
7.040816,4.835226,-0.08053876,0.04715739
7.744898,4.9613,-0.07331057,0.08197594
8.44898,5.054129,-0.06857983,0.1057626
9.153061,5.126331,-0.06452431,0.1212164
9.857143,5.185378,-0.06043646,0.1304172
10.56122,5.23542,-0.05620919,0.1348255
11.26531,5.279156,-0.05196848,0.1357005
11.96939,5.318346,-0.04785557,0.1341809
12.67347,5.354212,-0.04394506,0.1310733
13.37755,5.387669,-0.04022763,0.1269197
14.08163,5.419011,-0.03672669,0.1221183
14.78571,5.447354,-0.03361638,0.1174112
15.4898,5.477655,-0.03033055,0.1118847
16.19388,5.505357,-0.02751367,0.1067386
16.89796,5.532024,-0.02501685,0.1020421
17.60204,5.557722,-0.02262076,0.09737042
18.30612,5.582502,-0.02041247,0.09292952
19.0102,5.606305,-0.01848727,0.08875867
19.71429,5.629253,-0.01672844,0.08498642
20.41837,5.651292,-0.01517612,0.08156744
21.12245,5.672356,-0.01371519,0.07832885
21.82653,5.692137,-0.01240799,0.07540985
22.53061,5.711452,-0.01122435,0.07285829
23.23469,5.729867,-0.01010253,0.07027412
23.93878,5.748106,-0.009044951,0.06790955
24.64286,5.764424,-0.008232731,0.06618286
25.34694,5.780425,-0.00739403,0.06431422
26.05102,5.795836,-0.006616796,0.06271855
26.7551,5.809496,-0.006005547,0.06151381
27.45918,5.823006,-0.005379787,0.06023609
28.16327,5.835836,-0.004807915,0.0591871
28.86735,5.846886,-0.004361655,0.0584212
29.57143,5.857826,-0.003905982,0.05761113
30.27551,5.868139,-0.003486259,0.05695584
30.97959,5.876672,-0.003173563,0.0565721
31.68367,5.885008,-0.002856196,0.05615272
32.38776,5.892925,-0.002555373,0.05579252
33.09184,5.899084,-0.002357124,0.0556894
33.79592,5.904827,-0.002162385,0.05554316
34.5,5.910495,-0.001970903,0.05540177
