z,p,k,epsilon
3.633988e-18,-1.889125,0.2375907,1.001054
0.7040816,-1.938177,0.7679356,0.2409138
1.408163,-1.953564,1.010624,0.3115482
2.112245,-1.941869,1.115812,0.3702095
2.816327,-1.912386,1.060611,0.3650258
3.520408,-1.883123,0.9488652,0.3136979
4.22449,-1.831287,0.9156258,0.271324
4.928571,-1.766502,0.9021325,0.221801
5.632653,-1.703013,0.8588755,0.1679842
6.336735,-1.663681,0.805296,0.1235297
7.040816,-1.606637,0.7511574,0.08945945
7.744898,-1.544673,0.7010363,0.06522736
8.44898,-1.478782,0.6558658,0.04826743
9.153061,-1.410286,0.6156825,0.03631189
9.857143,-1.340406,0.5809357,0.02799886
10.56122,-1.270265,0.5514272,0.022213
11.26531,-1.200923,0.5265945,0.0181201
11.96939,-1.133091,0.505823,0.01516726
12.67347,-1.067386,0.4886107,0.01300943
13.37755,-1.003552,0.474201,0.01137973
14.08163,-0.9434829,0.4624743,0.01015321
14.78571,-0.8918203,0.4536771,0.009283076
15.4898,-0.8301455,0.4443722,0.008401287
16.19388,-0.7778794,0.4374862,0.00776574
16.89796,-0.7292944,0.431756,0.007241904
17.60204,-0.6830372,0.4268599,0.006797741
18.30612,-0.6395272,0.4225634,0.006410204
19.0102,-0.5991835,0.4188131,0.006072797
19.71429,-0.5612541,0.4154815,0.005773509
20.41837,-0.5258465,0.4124989,0.005507262
21.12245,-0.4920916,0.4097852,0.005269537
21.82653,-0.4632058,0.4074635,0.005069504
22.53061,-0.434643,0.4050154,0.004862599
23.23469,-0.4070455,0.4027804,0.004680324
23.93878,-0.3794749,0.4005581,0.004500779
24.64286,-0.3569511,0.3986033,0.004350513
25.34694,-0.3340303,0.3966788,0.004206134
26.05102,-0.3125641,0.3948497,0.00407202
26.7551,-0.2937727,0.3931508,0.003953581
27.45918,-0.2746676,0.3914728,0.003838589
28.16327,-0.2567447,0.3898856,0.003732736
28.86735,-0.2405945,0.3884266,0.003639591
29.57143,-0.2241486,0.3869908,0.00354921
30.27551,-0.2084073,0.3856418,0.003466175
30.97959,-0.1938322,0.3844344,0.003394303
31.68367,-0.178907,0.3832662,0.003325705
32.38776,-0.164047,0.3821708,0.00326217
33.09184,-0.1497252,0.3812313,0.003208905
33.79592,-0.1351963,0.3803663,0.003160479
34.5,-0.1204787,0.379542,0.003114458
