z,p,k,epsilon
0,-1.740017,0.05860882,0.1226398
0.7040816,-1.735679,0.103411,0.0138225
1.408163,-1.749598,0.1467646,0.0171483
2.112245,-1.760307,0.172064,0.02116005
2.816327,-1.765498,0.1810958,0.02653546
3.520408,-1.739107,0.1984543,0.04924102
4.22449,-1.595127,0.4134126,0.431746
4.928571,-1.554397,0.5857649,0.5914425
5.632653,-1.520729,0.7917528,0.2520335
6.336735,-1.484763,0.9039182,0.2380721
7.040816,-1.441353,0.92662,0.2067227
7.744898,-1.373918,0.8862321,0.1633301
8.44898,-1.316749,0.8180908,0.1200436
9.153061,-1.255835,0.7476354,0.08511754
9.857143,-1.194881,0.6854963,0.05999722
10.56122,-1.134645,0.6336842,0.04290323
11.26531,-1.075879,0.5914295,0.03155242
11.96939,-1.019014,0.5569853,0.02392934
12.67347,-0.9644046,0.5289363,0.01875878
13.37755,-0.9118353,0.5059245,0.01517877
14.08163,-0.8627862,0.4873572,0.01268505
14.78571,-0.8173061,0.4724206,0.01092962
15.4898,-0.7711539,0.4597885,0.009609579
16.19388,-0.7274042,0.4491082,0.008577036
16.89796,-0.6859957,0.4404009,0.007796814
17.60204,-0.6478868,0.4330598,0.007166822
18.30612,-0.6110305,0.4268225,0.006653034
19.0102,-0.5771335,0.4217705,0.006247597
19.71429,-0.5453234,0.4173417,0.00589599
20.41837,-0.5143911,0.4134819,0.005591255
21.12245,-0.4861493,0.4100467,0.005321628
21.82653,-0.4596547,0.4070825,0.005089965
22.53061,-0.4334656,0.4044449,0.00488657
23.23469,-0.4096418,0.4019505,0.004695877
23.93878,-0.3858252,0.3994719,0.004506698
24.64286,-0.3657765,0.3974377,0.004358996
25.34694,-0.3457524,0.3954061,0.004211532
26.05102,-0.3256994,0.3934329,0.004069563
26.7551,-0.3091834,0.3917251,0.003953725
27.45918,-0.2926674,0.3900172,0.003837888
28.16327,-0.2761841,0.3883673,0.003727486
28.86735,-0.2624119,0.3869375,0.003637156
29.57143,-0.2486396,0.3855077,0.003546825
30.27551,-0.2344861,0.3841179,0.00345988
30.97959,-0.2218414,0.3829698,0.003391657
31.68367,-0.2091968,0.3818217,0.003323433
32.38776,-0.1960249,0.3806753,0.003255491
33.09184,-0.1810432,0.3798244,0.003207015
33.79592,-0.1659863,0.3789818,0.003159027
34.5,-0.1509224,0.3781383,0.003111017
