z,p,k,epsilon
0,-1.528719,0.276231,1.254934
0.7040816,-1.59176,0.7236063,0.2155353
1.408163,-1.60974,0.9296186,0.2634176
2.112245,-1.606453,1.009967,0.301415
2.816327,-1.600615,0.9559549,0.2898593
3.520408,-1.604458,0.8671442,0.2512586
4.22449,-1.591551,0.8519444,0.2230272
4.928571,-1.556412,0.8509291,0.1891781
5.632653,-1.520326,0.821301,0.1509518
6.336735,-1.475391,0.7713581,0.1128299
7.040816,-1.428257,0.7233504,0.08393285
7.744898,-1.376862,0.6792265,0.06261719
8.44898,-1.322224,0.6395538,0.04723415
9.153061,-1.265468,0.6043073,0.03620537
9.857143,-1.207592,0.5733779,0.02829819
10.56122,-1.149525,0.5466734,0.02264125
11.26531,-1.091915,0.5237751,0.01854249
11.96939,-1.03539,0.5042913,0.01553278
12.67347,-0.9803755,0.487809,0.01329429
13.37755,-0.9267156,0.4738346,0.01159521
14.08163,-0.8759934,0.4622567,0.01030529
14.78571,-0.8311143,0.4533452,0.009379884
15.4898,-0.7791294,0.4441405,0.008473304
16.19388,-0.7341652,0.4372496,0.007820408
16.89796,-0.6912496,0.4312045,0.007266718
17.60204,-0.65102,0.4262007,0.006809199
18.30612,-0.6122413,0.4218407,0.006415555
19.0102,-0.5766082,0.4180082,0.006072197
19.71429,-0.5429323,0.4146386,0.005771225
20.41837,-0.5110832,0.4115511,0.005500444
21.12245,-0.4816021,0.4088097,0.005260678
21.82653,-0.4586282,0.4066825,0.005077643
22.53061,-0.4267239,0.4039894,0.004848257
23.23469,-0.4004363,0.4016414,0.00465746
23.93878,-0.3759616,0.3995582,0.004490903
24.64286,-0.3546778,0.3975822,0.004336869
25.34694,-0.3335858,0.3956643,0.004192683
26.05102,-0.3134373,0.3938851,0.004063204
26.7551,-0.295773,0.3921734,0.003941721
27.45918,-0.2780857,0.3905136,0.003827185
28.16327,-0.2612741,0.3889761,0.003725344
28.86735,-0.2462601,0.3875014,0.00362946
29.57143,-0.2311733,0.3860878,0.003539586
30.27551,-0.2163777,0.3847918,0.003460181
30.97959,-0.2028207,0.3835591,0.003385625
31.68367,-0.1889744,0.3824138,0.003317523
32.38776,-0.1745105,0.3813765,0.003257403
33.09184,-0.160621,0.3803987,0.003201353
33.79592,-0.1446728,0.3795548,0.003153374
34.5,-0.1284285,0.3787943,0.003110692
