z,p,k,epsilon
0,-0.2682049,0.8258881,6.488687
0.7040816,-0.5700695,1.149182,0.8031206
1.408163,-0.6430002,1.282806,0.6530725
2.112245,-0.573139,1.297889,0.5355747
2.816327,-0.4064593,1.267841,0.4511499
3.520408,-0.2376004,1.189633,0.3522731
4.22449,-0.114526,1.053539,0.2177904
4.928571,0.02021792,0.9327097,0.1246724
5.632653,0.08972699,0.8404319,0.08068094
6.336735,0.08542146,0.7531273,0.05469819
7.040816,0.05438694,0.687368,0.04016764
7.744898,0.01488608,0.6354713,0.03106802
8.44898,-0.02527387,0.5946381,0.02501634
9.153061,-0.06270041,0.5625247,0.02080149
9.857143,-0.09566175,0.5371536,0.01774403
10.56122,-0.1237371,0.5170615,0.01545801
11.26531,-0.146131,0.5008726,0.01368843
11.96939,-0.1636714,0.4876628,0.01228137
12.67347,-0.1769091,0.4767479,0.01113926
13.37755,-0.1865109,0.467558,0.01018973
14.08163,-0.1935363,0.4598929,0.009404815
14.78571,-0.1979704,0.4538821,0.008794941
15.4898,-0.1990705,0.4474441,0.008147164
16.19388,-0.1994613,0.4424087,0.007644087
16.89796,-0.1975764,0.4378198,0.00719757
17.60204,-0.1959585,0.4337726,0.006804352
18.30612,-0.192113,0.4300399,0.006451263
19.0102,-0.1883203,0.4266531,0.006135655
19.71429,-0.1842207,0.4235205,0.005850219
20.41837,-0.1790269,0.4205576,0.005589216
21.12245,-0.1735641,0.4178037,0.005353161
21.82653,-0.1682796,0.4156319,0.00517139
22.53061,-0.1623645,0.4128249,0.004942807
23.23469,-0.1562567,0.4103626,0.004752513
23.93878,-0.1512858,0.4080199,0.00457816
24.64286,-0.143523,0.405865,0.004420208
25.34694,-0.1381404,0.4037549,0.004272322
26.05102,-0.1332918,0.4017447,0.004138371
26.7551,-0.1260795,0.3998271,0.004012496
27.45918,-0.120676,0.3979577,0.003893737
28.16327,-0.115479,0.396198,0.003787455
28.86735,-0.1085674,0.3945212,0.003687333
29.57143,-0.1030461,0.3929033,0.003593391
30.27551,-0.09769201,0.3914022,0.003510014
30.97959,-0.09098631,0.3899844,0.003431695
31.68367,-0.08545602,0.3886527,0.003359964
32.38776,-0.08022732,0.3874369,0.003296498
33.09184,-0.07398986,0.3862997,0.003237291
33.79592,-0.06806474,0.385301,0.00318636
34.5,-0.06237307,0.384399,0.003141052
