z,p,k,epsilon
0,2.234778,0.6994182,5.05755
0.7040816,2.22627,1.015681,0.4193391
1.408163,2.132576,1.029326,0.2763574
2.112245,2.207393,0.9759001,0.1949918
2.816327,2.301264,0.9489839,0.1511573
3.520408,2.284414,0.9179852,0.1192886
4.22449,2.094861,0.8598842,0.09059548
4.928571,1.849195,0.7890805,0.06734683
5.632653,1.531343,0.7268157,0.05137637
6.336735,1.321578,0.6717972,0.0398996
7.040816,1.091754,0.6276639,0.0319718
7.744898,0.8888493,0.5918115,0.02628372
8.44898,0.7142298,0.562765,0.02209904
9.153061,0.5662076,0.5390248,0.0189327
9.857143,0.442832,0.519853,0.01651098
10.56122,0.3407461,0.5042297,0.01461626
11.26531,0.2569181,0.4912697,0.01309583
11.96939,0.1884263,0.4804136,0.01185528
12.67347,0.1323604,0.4712721,0.01082866
13.37755,0.08630174,0.4634135,0.009960539
14.08163,0.04887581,0.4567306,0.009231198
14.78571,0.01865037,0.4509951,0.008614327
15.4898,-0.005043193,0.4456923,0.008053617
16.19388,-0.02467921,0.4410676,0.007571338
16.89796,-0.0409514,0.4369343,0.007144784
17.60204,-0.05356085,0.4330949,0.006760273
18.30612,-0.06420941,0.4296016,0.006414424
19.0102,-0.07194477,0.4264383,0.006110268
19.71429,-0.0776314,0.4234175,0.005830547
20.41837,-0.08239522,0.4206046,0.005575122
21.12245,-0.08566629,0.4179293,0.005339855
21.82653,-0.08767329,0.4157545,0.005154858
22.53061,-0.0908968,0.4132063,0.004947945
23.23469,-0.0917468,0.4107588,0.004754864
23.93878,-0.09144733,0.4084388,0.004574434
24.64286,-0.08964614,0.4063557,0.004426419
25.34694,-0.08798719,0.4042908,0.004279724
26.05102,-0.08710924,0.4022893,0.004138685
26.7551,-0.08404752,0.4004338,0.004020261
27.45918,-0.08144808,0.3985909,0.003902147
28.16327,-0.07931263,0.3968092,0.003789646
28.86735,-0.07563707,0.3951972,0.003695857
29.57143,-0.0723184,0.3935921,0.00360223
30.27551,-0.06948147,0.3920352,0.003512266
30.97959,-0.06544704,0.390704,0.003440571
31.68367,-0.06161172,0.3893755,0.003368935
32.38776,-0.05819886,0.3880672,0.003298437
33.09184,-0.05404063,0.3870453,0.003246331
33.79592,-0.04968397,0.3860431,0.003195355
34.5,-0.04590659,0.3850447,0.003144459
