z,p,k,epsilon
0,4.565342,0.6859258,4.910463
0.7040816,4.061909,1.111281,0.4109596
1.408163,4.108039,1.318444,0.3960053
2.112245,4.699125,1.507771,0.426058
2.816327,5.398091,1.690726,0.4654417
3.520408,5.76546,1.849432,0.4953349
4.22449,5.273114,1.889814,0.4576585
4.928571,4.095537,1.739341,0.3406585
5.632653,2.762755,1.44472,0.2047158
6.336735,1.811506,1.168752,0.1179165
7.040816,1.207397,0.954344,0.07067669
7.744898,0.7612019,0.8075026,0.04690091
8.44898,0.5287217,0.7038566,0.03314119
9.153061,0.3487155,0.6329157,0.02518979
9.857143,0.2165348,0.58331,0.02023346
10.56122,0.1182064,0.5479134,0.01693236
11.26531,0.04592935,0.5220682,0.01460206
11.96939,-0.008121437,0.5025527,0.01286611
12.67347,-0.04858089,0.4874405,0.01152436
13.37755,-0.07906745,0.475396,0.01044994
14.08163,-0.1022457,0.4657822,0.00958561
14.78571,-0.1190099,0.457997,0.00888038
15.4898,-0.1326753,0.451129,0.008254433
16.19388,-0.1401478,0.445295,0.007723218
16.89796,-0.1431293,0.4401556,0.007257437
17.60204,-0.1481219,0.4356711,0.00684911
18.30612,-0.149618,0.4315795,0.006481211
19.0102,-0.14978,0.4279879,0.006163232
19.71429,-0.1499031,0.4246641,0.005873572
20.41837,-0.1469772,0.4215432,0.005608211
21.12245,-0.1454461,0.4186538,0.005366452
21.82653,-0.143334,0.4159901,0.005150298
22.53061,-0.1401023,0.4135749,0.004963342
23.23469,-0.1372744,0.4111567,0.004778423
23.93878,-0.1324536,0.4086091,0.004584891
24.64286,-0.1273847,0.4064724,0.004436148
25.34694,-0.1234027,0.4043462,0.00428787
26.05102,-0.1188043,0.4022572,0.004144463
26.7551,-0.1138519,0.4003738,0.004025332
27.45918,-0.109358,0.3984931,0.00390627
28.16327,-0.104292,0.3966633,0.003792502
28.86735,-0.0991882,0.3950357,0.003698352
29.57143,-0.09437467,0.393409,0.003604227
30.27551,-0.08922922,0.3918254,0.003513575
30.97959,-0.08395232,0.390487,0.003441716
31.68367,-0.07901476,0.3891486,0.003369868
32.38776,-0.07404237,0.3878154,0.00329839
33.09184,-0.06836712,0.3868027,0.003246871
33.79592,-0.06319791,0.3857976,0.003195836
34.5,-0.0580287,0.3847926,0.003144802
