z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.01806511,-0.8758054,-0.3355786
1.408163,0.7057397,-0.5753344,-0.5022185
2.112245,1.065307,-0.3319873,-0.3954327
2.816327,1.310298,-0.167457,-0.1024173
3.520408,1.61545,-0.07438515,0.3325826
4.22449,2.140686,-0.004344258,0.773164
4.928571,2.774258,0.202352,1.053802
5.632653,3.349681,0.5265086,1.122965
6.336735,3.746471,0.8536895,1.07015
7.040816,4.013343,1.125949,0.9701152
7.744898,4.198012,1.330856,0.8607168
8.44898,4.334791,1.487374,0.7608594
9.153061,4.441918,1.606355,0.6726684
9.857143,4.530585,1.698766,0.5955244
10.56122,4.60659,1.771571,0.5289116
11.26531,4.673062,1.829977,0.4720425
11.96939,4.732507,1.877966,0.4232659
12.67347,4.786339,1.91811,0.3813325
13.37755,4.835963,1.952481,0.3449049
14.08163,4.881073,1.981752,0.3138031
14.78571,4.92192,2.006859,0.2872819
15.4898,4.962369,2.0305,0.2626655
16.19388,4.998908,2.050937,0.2418195
16.89796,5.032909,2.069312,0.2234417
17.60204,5.065614,2.086314,0.2070741
18.30612,5.096459,2.101946,0.1923604
19.0102,5.124986,2.115974,0.1797089
19.71429,5.152358,2.129122,0.1682362
20.41837,5.177953,2.141235,0.1579078
21.12245,5.202537,2.152642,0.1485676
21.82653,5.225403,2.163058,0.1403458
22.53061,5.24592,2.172241,0.1335015
23.23469,5.266612,2.181459,0.126818
23.93878,5.287914,2.19098,0.1198162
24.64286,5.305326,2.198572,0.1149803
25.34694,5.322897,2.206232,0.1101213
26.05102,5.33989,2.213607,0.1054917
26.7551,5.354429,2.219824,0.1019498
27.45918,5.369045,2.226074,0.09839629
28.16327,5.38297,2.231999,0.09507209
28.86735,5.394658,2.236908,0.0925584
29.57143,5.406395,2.241837,0.09003831
30.27551,5.417647,2.246544,0.08764977
30.97959,5.426515,2.250201,0.08594866
31.68367,5.435437,2.25388,0.08424319
32.38776,5.444306,2.257534,0.08254292
33.09184,5.450457,2.260003,0.08148159
33.79592,5.456616,2.26248,0.08042939
34.5,5.462774,2.264957,0.07937719
