z,p,k,epsilon
0,-3.541225,1.196505,11.31492
0.7040816,-4.055646,0.8964811,1.034802
1.408163,-3.976618,1.152335,1.261516
2.112245,-3.775767,1.384576,1.6931
2.816327,-3.949638,1.279704,1.843467
3.520408,-4.101291,1.258368,1.610385
4.22449,-4.003766,2.085714,3.304612
4.928571,-3.831279,1.70693,0.8562815
5.632653,-3.747543,1.452427,0.3381208
6.336735,-3.495734,1.233127,0.1901033
7.040816,-3.204755,1.061812,0.1187001
7.744898,-2.903837,0.9218596,0.07739488
8.44898,-2.615327,0.8095924,0.05241443
9.153061,-2.350596,0.7214275,0.0372084
9.857143,-2.112972,0.6529481,0.02771649
10.56122,-1.903022,0.6004591,0.0216477
11.26531,-1.717422,0.560168,0.01758886
11.96939,-1.553741,0.5292645,0.01477187
12.67347,-1.409305,0.5055274,0.01274991
13.37755,-1.280806,0.487106,0.01124267
14.08163,-1.169695,0.4729906,0.01010607
14.78571,-1.080427,0.4627307,0.009282601
15.4898,-0.978728,0.4524972,0.008456392
16.19388,-0.8995434,0.4451528,0.007851325
16.89796,-0.8286671,0.438907,0.007334467
17.60204,-0.7652572,0.4336732,0.006892212
18.30612,-0.7063492,0.4290932,0.006505065
19.0102,-0.6551828,0.4251029,0.006165621
19.71429,-0.6084729,0.4215559,0.005863967
20.41837,-0.5656737,0.4183001,0.005591608
21.12245,-0.5253715,0.4153484,0.005347603
21.82653,-0.494515,0.4130579,0.005161027
22.53061,-0.4598372,0.4101402,0.004927769
23.23469,-0.4297282,0.4075764,0.004730853
23.93878,-0.3997889,0.4052727,0.004559041
24.64286,-0.3747691,0.4031185,0.004400424
25.34694,-0.3524343,0.4010222,0.004252196
26.05102,-0.3299931,0.3990532,0.004118385
26.7551,-0.3098244,0.3971767,0.003992939
27.45918,-0.2916133,0.395347,0.003874663
28.16327,-0.2730856,0.3936448,0.003769164
28.86735,-0.2559289,0.3920224,0.003669894
29.57143,-0.2402248,0.3904552,0.003576739
30.27551,-0.2238799,0.3890195,0.003494371
30.97959,-0.2085859,0.3876613,0.00341705
31.68367,-0.1949845,0.3863837,0.003346209
32.38776,-0.1813154,0.385231,0.003283742
33.09184,-0.1682048,0.3841514,0.003225519
33.79592,-0.1551562,0.3832044,0.003175429
34.5,-0.1413605,0.3823573,0.003130991
