z,U_0,U_1,U_2
1.817133e-18,3.468114e-17,-6.460394e-18,-1.157511e-20
0.7040816,1.815121,-0.09482813,-0.1070017
1.408163,2.497291,0.0607969,-0.1537559
2.112245,2.952923,0.2401952,-0.09818569
2.816327,3.263303,0.3952915,0.04263272
3.520408,3.510533,0.5698024,0.2430956
4.22449,3.731664,0.8102709,0.4129517
4.928571,3.922049,1.028131,0.4920398
5.632653,4.076201,1.200097,0.5340263
6.336735,4.215599,1.360683,0.5489433
7.040816,4.332235,1.493028,0.5395965
7.744898,4.432466,1.602318,0.5159021
8.44898,4.519536,1.691038,0.4842818
9.153061,4.595646,1.762756,0.4495231
9.857143,4.662772,1.821092,0.414425
10.56122,4.722441,1.868994,0.3806758
11.26531,4.775982,1.908879,0.3491691
11.96939,4.824536,1.942674,0.3202344
12.67347,4.868956,1.971718,0.2939568
13.37755,4.910017,1.99715,0.2702029
14.08163,4.947924,2.019533,0.2489749
14.78571,4.98153,2.03856,0.230906
15.4898,5.016782,2.057866,0.2127087
16.19388,5.048234,2.074611,0.1975432
16.89796,5.077948,2.089948,0.1839773
17.60204,5.106141,2.104256,0.1716783
18.30612,5.132942,2.117483,0.1605218
19.0102,5.158206,2.129716,0.1506569
19.71429,5.182315,2.141254,0.1417782
20.41837,5.205252,2.152041,0.1337446
21.12245,5.226995,2.162173,0.1264135
21.82653,5.247206,2.171428,0.1199831
22.53061,5.266782,2.180369,0.1142056
23.23469,5.285365,2.188747,0.1088086
23.93878,5.303785,2.197092,0.1035293
24.64286,5.320036,2.204264,0.09962328
25.34694,5.335973,2.211304,0.09566867
26.05102,5.351319,2.218122,0.09198777
26.7551,5.364794,2.223964,0.08911026
27.45918,5.378122,2.22975,0.08620645
28.16327,5.390783,2.235271,0.08355189
28.86735,5.401613,2.239883,0.08149476
29.57143,5.412337,2.244455,0.0794229
30.27551,5.422459,2.248787,0.07751837
30.97959,5.430795,2.252268,0.07609717
31.68367,5.438939,2.255669,0.07466497
32.38776,5.446692,2.258922,0.07327609
33.09184,5.452696,2.261356,0.07234611
33.79592,5.458292,2.26361,0.07142731
34.5,5.463819,2.265836,0.07051624
