z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.006532964,-0.8888997,-0.1441286
1.408163,0.2429386,-0.5779273,-0.3030393
2.112245,0.5212833,-0.1592489,-0.4564803
2.816327,0.9298418,0.3086503,-0.6221297
3.520408,1.806507,0.8515129,-0.8874963
4.22449,2.535564,1.235815,-1.043059
4.928571,2.997409,1.44762,-1.100103
5.632653,3.383469,1.596281,-1.084979
6.336735,3.70744,1.70553,-1.019997
7.040816,3.971267,1.784513,-0.9303077
7.744898,4.188035,1.844933,-0.8292484
8.44898,4.363647,1.893574,-0.728289
9.153061,4.504288,1.934024,-0.6339401
9.857143,4.61656,1.96885,-0.54933
10.56122,4.706854,1.99901,-0.4754008
11.26531,4.780741,2.025054,-0.4115974
11.96939,4.842357,2.047674,-0.3563755
12.67347,4.89485,2.067565,-0.3087296
13.37755,4.940795,2.085118,-0.2672636
14.08163,4.980981,2.100557,-0.2317583
14.78571,5.016464,2.114229,-0.2013431
15.4898,5.050375,2.127014,-0.1734957
16.19388,5.080998,2.138299,-0.1500249
16.89796,5.109409,2.148954,-0.1294555
17.60204,5.136203,2.158337,-0.1113168
18.30612,5.161437,2.167641,-0.09515632
19.0102,5.184811,2.176216,-0.08138656
19.71429,5.20723,2.183903,-0.06910469
20.41837,5.228438,2.191505,-0.05807463
21.12245,5.248611,2.198578,-0.04818599
21.82653,5.265001,2.204486,-0.04062401
22.53061,5.282505,2.210543,-0.03329126
23.23469,5.300998,2.217252,-0.02557028
23.93878,5.319215,2.223786,-0.01803756
24.64286,5.333885,2.22951,-0.01278772
25.34694,5.348572,2.234621,-0.00780503
26.05102,5.362917,2.239605,-0.002966937
26.7551,5.375315,2.244456,0.001024964
27.45918,5.387778,2.248893,0.004773264
28.16327,5.399822,2.253261,0.008399626
28.86735,5.41024,2.257451,0.0115411
29.57143,5.420655,2.261352,0.01441923
30.27551,5.430819,2.265218,0.01726392
30.97959,5.439684,2.269026,0.01935
31.68367,5.448427,2.272632,0.02118831
32.38776,5.457113,2.276188,0.02293444
33.09184,5.465366,2.280086,0.02519544
33.79592,5.473289,2.283739,0.02741322
34.5,5.481045,2.287274,0.0295446
