z,p,k,epsilon
0,2.979399,0.9094162,7.496095
0.7040816,2.551836,0.79813,0.2530762
1.408163,2.351433,1.014498,0.2593086
2.112245,2.531893,1.246381,0.3101975
2.816327,2.893179,1.498955,0.3792097
3.520408,3.144749,1.768203,0.4557718
4.22449,3.013409,2.04755,0.542625
4.928571,2.214492,2.290546,0.6175122
5.632653,0.834063,2.387579,0.6167325
6.336735,-0.709808,2.145217,0.4535992
7.040816,-1.54137,1.707274,0.2556812
7.744898,-1.803722,1.358089,0.1461148
8.44898,-1.724004,1.081407,0.08341061
9.153061,-1.599146,0.8879954,0.05106945
9.857143,-1.451314,0.7540726,0.03415203
10.56122,-1.307513,0.6616381,0.02468507
11.26531,-1.177222,0.5976225,0.01905921
11.96939,-1.060801,0.5528634,0.01552488
12.67347,-0.9595143,0.5211751,0.013168
13.37755,-0.871013,0.4981899,0.01149997
14.08163,-0.7951101,0.4813502,0.01027687
14.78571,-0.7308635,0.4692885,0.009391004
15.4898,-0.6695941,0.4583025,0.0085674
16.19388,-0.6152102,0.4500885,0.007937679
16.89796,-0.5717773,0.4434437,0.007413133
17.60204,-0.5282572,0.4376644,0.006955147
18.30612,-0.4911861,0.4327394,0.006559076
19.0102,-0.4584702,0.4284849,0.006214469
19.71429,-0.4269383,0.4246751,0.005907844
20.41837,-0.3999822,0.4212376,0.005631911
21.12245,-0.3736268,0.4180795,0.005382087
21.82653,-0.354322,0.4156716,0.005193623
22.53061,-0.3288562,0.4126131,0.004960723
23.23469,-0.3087272,0.4099271,0.004760279
23.93878,-0.2884283,0.4074739,0.004583181
24.64286,-0.2714562,0.4052437,0.004425063
25.34694,-0.2562266,0.4030754,0.00427545
26.05102,-0.2404044,0.4009801,0.004136988
26.7551,-0.2264103,0.3990471,0.004012107
27.45918,-0.2135798,0.3971555,0.003892639
28.16327,-0.2000819,0.3953512,0.003783576
28.86735,-0.1878595,0.393688,0.003685096
29.57143,-0.17649,0.3920699,0.003591043
30.27551,-0.1645776,0.3905461,0.00350558
30.97959,-0.1536057,0.3891598,0.003429113
31.68367,-0.1434466,0.3878412,0.003357572
32.38776,-0.1332794,0.3866095,0.00329238
33.09184,-0.1233327,0.3855156,0.003235152
33.79592,-0.1135524,0.3845359,0.003184516
34.5,-0.1037966,0.3836164,0.00313759
