z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.4530141,1.678447,-0.4043601
1.408163,0.08475925,1.718005,-0.6356913
2.112245,0.4284026,1.766971,-0.6399927
2.816327,0.6412026,1.830892,-0.4808211
3.520408,0.7946533,1.905544,-0.2063183
4.22449,0.9544011,1.990952,0.1674548
4.928571,1.185533,2.095343,0.6339253
5.632653,1.587426,2.23479,1.16629
6.336735,2.260994,2.360012,1.607668
7.040816,3.121357,2.293165,1.773294
7.744898,3.873868,2.135138,1.553494
8.44898,4.287478,2.052884,1.234814
9.153061,4.501075,2.025064,0.9802042
9.857143,4.628264,2.024425,0.7956913
10.56122,4.710295,2.032888,0.6601668
11.26531,4.770511,2.04437,0.5578728
11.96939,4.819755,2.056507,0.4785779
12.67347,4.8629,2.068607,0.415939
13.37755,4.902636,2.080537,0.3652774
14.08163,4.93902,2.091841,0.3245807
14.78571,4.969417,2.101398,0.2944644
15.4898,5.006445,2.113387,0.2615478
16.19388,5.038028,2.123585,0.2376965
16.89796,5.06786,2.133307,0.2173661
17.60204,5.096289,2.142736,0.1996905
18.30612,5.123615,2.15175,0.1839986
19.0102,5.149458,2.160543,0.1708815
19.71429,5.174363,2.168944,0.1590488
20.41837,5.197834,2.176908,0.1485716
21.12245,5.220024,2.184553,0.1394107
21.82653,5.239303,2.191158,0.1319271
22.53061,5.260949,2.198597,0.1240418
23.23469,5.280464,2.205428,0.1173747
23.93878,5.299219,2.211895,0.1109993
24.64286,5.31621,2.217903,0.1063854
25.34694,5.332955,2.223814,0.1016392
26.05102,5.348436,2.22919,0.09738812
26.7551,5.362688,2.234243,0.09402784
27.45918,5.376683,2.239199,0.09059266
28.16327,5.389385,2.24362,0.08757564
28.86735,5.400938,2.247703,0.08517703
29.57143,5.412193,2.251673,0.08274508
30.27551,5.422291,2.255167,0.08059928
30.97959,5.43126,2.258298,0.07894675
31.68367,5.439812,2.261274,0.07727178
32.38776,5.447493,2.263895,0.07569055
33.09184,5.454033,2.266121,0.07457772
33.79592,5.459907,2.268101,0.07350452
34.5,5.465288,2.269885,0.07248124
