z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.04232471,-0.5708167,0.2092403
1.408163,0.004070238,-0.286808,0.3178288
2.112245,0.05837416,0.08464789,0.3513957
2.816327,0.1009311,0.3942685,0.29571
3.520408,0.2425131,0.5200967,-0.002430143
4.22449,1.567861,0.4949961,-0.3852159
4.928571,1.880754,0.9182308,-0.5731205
5.632653,2.605727,1.430449,-0.8034582
6.336735,3.350721,1.848784,-0.8960979
7.040816,3.797039,2.041312,-0.8611464
7.744898,4.069579,2.118197,-0.7845466
8.44898,4.271425,2.146957,-0.6938906
9.153061,4.430422,2.155368,-0.6035494
9.857143,4.557429,2.15632,-0.5202745
10.56122,4.659643,2.155395,-0.4468797
11.26531,4.742813,2.155277,-0.3833852
11.96939,4.811888,2.156322,-0.3288543
12.67347,4.870304,2.158455,-0.2821102
13.37755,4.920991,2.161461,-0.2417401
14.08163,4.96486,2.164954,-0.2075414
14.78571,5.003165,2.168863,-0.1785299
15.4898,5.039056,2.173235,-0.1525935
16.19388,5.072285,2.177861,-0.1299503
16.89796,5.102054,2.182815,-0.1107191
17.60204,5.130184,2.187581,-0.09386155
18.30612,5.156538,2.1926,-0.07896315
19.0102,5.180717,2.197659,-0.06638187
19.71429,5.203839,2.202668,-0.0551495
20.41837,5.225455,2.2078,-0.04526215
21.12245,5.246149,2.212787,-0.03631915
21.82653,5.265354,2.217733,-0.0285306
22.53061,5.28324,2.222714,-0.02203447
23.23469,5.300619,2.227501,-0.01584736
23.93878,5.317902,2.232258,-0.009757168
24.64286,5.332758,2.236684,-0.005283717
25.34694,5.347598,2.241108,-0.0008044314
26.05102,5.361917,2.245491,0.003305221
26.7551,5.374447,2.249518,0.006657394
27.45918,5.386977,2.253546,0.01000957
28.16327,5.398959,2.257491,0.01300687
28.86735,5.409364,2.261092,0.01552111
29.57143,5.41977,2.264694,0.01803534
30.27551,5.429792,2.268228,0.02025809
30.97959,5.438361,2.271532,0.02175537
31.68367,5.446931,2.274835,0.02325265
32.38776,5.455358,2.278083,0.02462992
33.09184,5.462612,2.281192,0.02642912
33.79592,5.469852,2.284302,0.02830117
34.5,5.477026,2.287378,0.03014246
