z,p,k,epsilon
0,-4.784696,0.1617263,0.5622656
0.7040816,-4.768472,0.3274086,0.07872444
1.408163,-4.827417,0.4124524,0.0727997
2.112245,-4.922113,0.4671455,0.07999185
2.816327,-5.084066,0.515764,0.09990432
3.520408,-5.27405,0.6505273,0.1666264
4.22449,-5.359144,1.121241,0.4539117
4.928571,-5.210789,1.881036,1.161046
5.632653,-4.843172,1.89966,1.098569
6.336735,-4.497645,1.569399,0.6408979
7.040816,-4.159768,1.320875,0.3672358
7.744898,-3.810181,1.142328,0.2154102
8.44898,-3.464535,0.9998785,0.1316214
9.153061,-3.135697,0.8780489,0.08318822
9.857143,-2.830388,0.7759677,0.05435176
10.56122,-2.552346,0.6937522,0.03707154
11.26531,-2.302785,0.6294199,0.02658771
11.96939,-2.080425,0.579846,0.02008634
12.67347,-1.883085,0.5419054,0.01593238
13.37755,-1.707619,0.5128553,0.01317844
14.08163,-1.552337,0.4909014,0.01131174
14.78571,-1.419285,0.4746845,0.0100232
15.4898,-1.292322,0.4604923,0.008939498
16.19388,-1.183586,0.4502409,0.008168081
16.89796,-1.086522,0.4419231,0.007541064
17.60204,-0.9991223,0.4351613,0.007025252
18.30612,-0.9194888,0.4295707,0.00659217
19.0102,-0.8498417,0.4248718,0.006222457
19.71429,-0.786463,0.4208611,0.005902277
20.41837,-0.7283158,0.4172893,0.005616217
21.12245,-0.6741603,0.4141099,0.005361744
21.82653,-0.6264938,0.4112809,0.005137225
22.53061,-0.5871514,0.408652,0.004932656
23.23469,-0.5481202,0.4061678,0.004742801
23.93878,-0.508794,0.4037206,0.004556866
24.64286,-0.4778756,0.4015967,0.004403547
25.34694,-0.4474007,0.3995,0.004254203
26.05102,-0.4182371,0.3974846,0.004112743
26.7551,-0.393923,0.3956657,0.00399263
27.45918,-0.3697861,0.3938578,0.00387412
28.16327,-0.3467309,0.3921282,0.003762764
28.86735,-0.3263073,0.3905825,0.003668781
29.57143,-0.3059345,0.3890457,0.003575829
30.27551,-0.2858789,0.38758,0.003488406
30.97959,-0.2682041,0.3863144,0.003416322
31.68367,-0.2507782,0.3850686,0.003345843
32.38776,-0.2336773,0.3838737,0.003278647
33.09184,-0.2166653,0.382904,0.003225743
33.79592,-0.199244,0.3819859,0.00317604
34.5,-0.1815879,0.3810784,0.003126914
