z,p,k,epsilon
0,5.293071,0.5528921,3.553402
0.7040816,4.777951,0.8569141,0.281098
1.408163,4.540886,1.046862,0.2798583
2.112245,4.752415,1.249489,0.3205211
2.816327,5.260761,1.465738,0.3773315
3.520408,5.867237,1.688222,0.4430095
4.22449,6.404011,1.919903,0.5145406
4.928571,6.715957,2.172052,0.5958996
5.632653,6.586814,2.452441,0.6945486
6.336735,5.508963,2.708297,0.7809135
7.040816,2.745607,2.617106,0.6716518
7.744898,0.2295685,1.935773,0.3230278
8.44898,-0.6484814,1.352585,0.136653
9.153061,-0.8626597,1.004991,0.06662599
9.857143,-0.8374407,0.8014072,0.03821233
10.56122,-0.7740621,0.6798533,0.02562939
11.26531,-0.7064704,0.6043781,0.01922017
11.96939,-0.6454021,0.5553065,0.0154946
12.67347,-0.5921712,0.5221737,0.01310978
13.37755,-0.5453007,0.4988068,0.01145111
14.08163,-0.5053639,0.4819902,0.01024596
14.78571,-0.4747817,0.4706029,0.009412531
15.4898,-0.4381041,0.4590811,0.008551777
16.19388,-0.409116,0.4509664,0.007926307
16.89796,-0.38437,0.4443512,0.007406253
17.60204,-0.3620489,0.4387726,0.006962511
18.30612,-0.3403248,0.4338618,0.006569568
19.0102,-0.321576,0.4296029,0.006225434
19.71429,-0.3037508,0.4257558,0.005915487
20.41837,-0.2872568,0.422295,0.005640451
21.12245,-0.2717674,0.4191436,0.005393976
21.82653,-0.2584516,0.4165003,0.005188859
22.53061,-0.2437121,0.4135572,0.00496588
23.23469,-0.2320905,0.4110022,0.004776975
23.93878,-0.2186054,0.4084344,0.004593098
24.64286,-0.2064241,0.4061744,0.004434735
25.34694,-0.1961492,0.4039752,0.004284572
26.05102,-0.1856655,0.4018535,0.004145329
26.7551,-0.1752871,0.3998909,0.004020231
27.45918,-0.166083,0.3979726,0.00390029
28.16327,-0.1566656,0.3961409,0.003790408
28.86735,-0.1473116,0.3944528,0.003691752
29.57143,-0.138824,0.3928104,0.003597253
30.27551,-0.1301563,0.3912598,0.003511033
30.97959,-0.1215251,0.3898537,0.003434477
31.68367,-0.1137211,0.3885122,0.003362525
32.38776,-0.1059297,0.3872556,0.003296633
33.09184,-0.0978245,0.3861473,0.003239402
33.79592,-0.09022069,0.385146,0.003188399
34.5,-0.08243093,0.3842049,0.003140859
