z,p,k,epsilon
0,-1.66429,0.5346361,3.379737
0.7040816,-1.686995,0.3941922,0.1224751
1.408163,-1.715065,0.4517556,0.09330138
2.112245,-1.713464,0.5065833,0.0902227
2.816327,-1.683132,0.5602259,0.09081257
3.520408,-1.625901,0.6033763,0.08892879
4.22449,-1.543746,0.6168919,0.07726696
4.928571,-1.443284,0.6137096,0.06281923
5.632653,-1.37159,0.6049882,0.0509925
6.336735,-1.303881,0.5918607,0.04172128
7.040816,-1.251056,0.5767825,0.03454009
7.744898,-1.203535,0.5606421,0.02890602
8.44898,-1.158641,0.5444479,0.02446585
9.153061,-1.114473,0.5287962,0.02093312
9.857143,-1.070593,0.5142461,0.01813683
10.56122,-1.026852,0.5009938,0.01590431
11.26531,-0.9833415,0.4890357,0.01409697
11.96939,-0.9400267,0.4783728,0.01262402
12.67347,-0.897364,0.4689611,0.01141293
13.37755,-0.8550604,0.4606009,0.01039861
14.08163,-0.8141544,0.4533456,0.009557138
14.78571,-0.7738722,0.4470676,0.008856311
15.4898,-0.7365649,0.4413763,0.008240113
16.19388,-0.6980415,0.4361493,0.007693305
16.89796,-0.6626156,0.4316325,0.007226826
17.60204,-0.6277557,0.4274586,0.006809912
18.30612,-0.5950954,0.4237187,0.006440529
19.0102,-0.5643277,0.4203727,0.006119386
19.71429,-0.5339914,0.4172024,0.005825841
20.41837,-0.5056518,0.4142847,0.005560257
21.12245,-0.4781743,0.4115327,0.005317121
21.82653,-0.4560342,0.40932,0.005127506
22.53061,-0.4321606,0.4069507,0.004935466
23.23469,-0.406885,0.4044492,0.004734608
23.93878,-0.3818539,0.4019877,0.004537964
24.64286,-0.3615907,0.399943,0.004389298
25.34694,-0.3417726,0.3979168,0.00424204
26.05102,-0.323439,0.3959536,0.00410073
26.7551,-0.3058595,0.394174,0.00398306
27.45918,-0.288913,0.3924023,0.003865692
28.16327,-0.2729626,0.3906923,0.003754084
28.86735,-0.2572042,0.3891745,0.00366171
29.57143,-0.2419149,0.38766,0.003569475
30.27551,-0.2272646,0.3861924,0.003480947
30.97959,-0.2125741,0.3849631,0.003410938
31.68367,-0.1981941,0.3837344,0.003340969
32.38776,-0.1844663,0.3825236,0.003272113
33.09184,-0.1685251,0.381599,0.00322167
33.79592,-0.1522851,0.3806947,0.003172336
34.5,-0.1378289,0.3797887,0.003123026
