z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.3909209,0.2072225,-0.4252758
1.408163,0.2254437,0.3568719,-0.6428914
2.112245,0.5778241,0.5032024,-0.6195414
2.816327,0.7841221,0.6124612,-0.4181778
3.520408,0.9510892,0.6769656,-0.09393876
4.22449,1.149462,0.7014838,0.3244691
4.928571,1.464868,0.7057669,0.8223516
5.632653,2.050333,0.741106,1.357953
6.336735,2.950769,0.8733068,1.617805
7.040816,3.652175,1.113297,1.478162
7.744898,4.061067,1.364604,1.253858
8.44898,4.303592,1.553537,1.042078
9.153061,4.451829,1.685191,0.8678209
9.857143,4.55671,1.776737,0.732159
10.56122,4.636573,1.843426,0.6257433
11.26531,4.702356,1.894192,0.5414586
11.96939,4.759054,1.934467,0.4733497
12.67347,4.809852,1.967545,0.4178145
13.37755,4.856518,1.995623,0.3717147
14.08163,4.899164,2.019659,0.3336268
14.78571,4.935829,2.03919,0.3035146
15.4898,4.975864,2.059565,0.2733436
16.19388,5.010826,2.076644,0.249769
16.89796,5.044284,2.092378,0.2292896
17.60204,5.075304,2.106663,0.211364
18.30612,5.105104,2.119985,0.1953748
19.0102,5.132913,2.132136,0.1817449
19.71429,5.15922,2.143537,0.1695901
20.41837,5.18449,2.154326,0.158641
21.12245,5.208157,2.164309,0.1489261
21.82653,5.226816,2.172058,0.1417275
22.53061,5.249901,2.181648,0.1332176
23.23469,5.272344,2.190955,0.1254581
23.93878,5.291576,2.198668,0.1188394
24.64286,5.309311,2.205763,0.1137891
25.34694,5.326679,2.212891,0.1088113
26.05102,5.342777,2.219394,0.1042157
26.7551,5.357571,2.225228,0.1005415
27.45918,5.372048,2.231117,0.09691993
28.16327,5.385192,2.236347,0.0936507
28.86735,5.397168,2.241011,0.09103602
29.57143,5.408794,2.245671,0.08847246
30.27551,5.419216,2.24976,0.08615756
30.97959,5.428532,2.253339,0.0843637
31.68367,5.437357,2.2568,0.08262244
32.38776,5.44527,2.259859,0.08097545
33.09184,5.452101,2.262436,0.07980191
33.79592,5.458168,2.264729,0.07871411
34.5,5.463707,2.266821,0.07768076
