z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.204288,-0.7019846,-0.3171671
1.408163,2.785243,-0.3247581,-0.2392516
2.112245,3.169299,0.004652576,-0.09794595
2.816327,3.428468,0.2212359,0.06883482
3.520408,3.633185,0.4100004,0.2629074
4.22449,3.820574,0.6131037,0.4232062
4.928571,3.979649,0.792331,0.5314523
5.632653,4.105553,0.9705153,0.5984102
6.336735,4.213491,1.148388,0.6165531
7.040816,4.310011,1.301253,0.6068818
7.744898,4.396323,1.430831,0.5800743
8.44898,4.473918,1.538784,0.5446139
9.153061,4.544274,1.628656,0.5056641
9.857143,4.608548,1.703724,0.4664314
10.56122,4.667627,1.766719,0.4287988
11.26531,4.722117,1.819918,0.3936098
11.96939,4.772692,1.86539,0.3612695
12.67347,4.8198,1.904607,0.3318484
13.37755,4.864168,1.938987,0.3050573
14.08163,4.905132,1.968803,0.2813009
14.78571,4.939991,1.992823,0.2618377
15.4898,4.980381,2.019351,0.2402341
16.19388,5.014873,2.040807,0.2231048
16.89796,5.04734,2.060055,0.2073815
17.60204,5.078184,2.077861,0.1934612
18.30612,5.107339,2.094091,0.1807948
19.0102,5.134888,2.108929,0.1695642
19.71429,5.161156,2.122761,0.1594163
20.41837,5.18604,2.13548,0.150063
21.12245,5.209529,2.147339,0.1417321
21.82653,5.22807,2.156505,0.1354765
22.53061,5.252227,2.168405,0.1277473
23.23469,5.272866,2.178211,0.1212808
23.93878,5.292232,2.187603,0.1153832
24.64286,5.310082,2.195855,0.1107948
25.34694,5.327246,2.203731,0.1061932
26.05102,5.343083,2.211144,0.102098
26.7551,5.357975,2.21785,0.0987052
27.45918,5.372294,2.224261,0.09531993
28.16327,5.385192,2.230148,0.0923859
28.86735,5.397293,2.235486,0.08994639
29.57143,5.408801,2.240531,0.08753762
30.27551,5.418974,2.245077,0.08545791
30.97959,5.428454,2.249184,0.08377849
31.68367,5.437199,2.252942,0.0821453
32.38776,5.444846,2.256292,0.08068239
33.09184,5.451911,2.259301,0.07959018
33.79592,5.457908,2.261809,0.07858369
34.5,5.463178,2.264032,0.07767227
