z,U_0,U_1,U_2
0,0,0,0
0.7040816,-1.176911,-0.5708216,-0.0006474027
1.408163,-1.065029,-0.3900214,-0.02449642
2.112245,-0.883867,-0.1397917,-0.05597517
2.816327,-0.5399758,0.1055309,-0.1222048
3.520408,0.1895308,0.3721811,-0.3601442
4.22449,1.002358,0.6863631,-0.5258356
4.928571,1.760771,0.7989761,-0.5683971
5.632653,2.546363,0.9217158,-0.5928602
6.336735,3.32113,1.138013,-0.5781417
7.040816,3.915849,1.36131,-0.5371696
7.744898,4.322594,1.540023,-0.4800598
8.44898,4.570326,1.668337,-0.4197321
9.153061,4.720551,1.763926,-0.3625377
9.857143,4.818149,1.83923,-0.3099636
10.56122,4.886504,1.899834,-0.2625492
11.26531,4.937877,1.948949,-0.2205148
11.96939,4.978756,1.989283,-0.1836125
12.67347,5.012883,2.022639,-0.1515
13.37755,5.042629,2.050581,-0.1236607
14.08163,5.06911,2.07403,-0.09980031
14.78571,5.092358,2.092991,-0.08042976
15.4898,5.116737,2.111295,-0.06176846
16.19388,5.138643,2.126338,-0.04735633
16.89796,5.159504,2.139644,-0.0352654
17.60204,5.179743,2.151528,-0.0246664
18.30612,5.199305,2.162219,-0.01548163
19.0102,5.218334,2.171698,-0.007905186
19.71429,5.236682,2.180595,-0.00147727
20.41837,5.25441,2.18886,0.003959196
21.12245,5.271515,2.196467,0.008865138
21.82653,5.28771,2.203428,0.01297565
22.53061,5.303765,2.210296,0.01626947
23.23469,5.319024,2.216526,0.01943758
23.93878,5.333926,2.222645,0.02234883
24.64286,5.347708,2.228155,0.02435446
25.34694,5.361204,2.233447,0.0264591
26.05102,5.374232,2.238607,0.02825022
26.7551,5.386006,2.243184,0.02968138
27.45918,5.397634,2.247674,0.03113151
28.16327,5.408742,2.252008,0.03227931
28.86735,5.418504,2.255797,0.03323342
29.57143,5.428154,2.259529,0.03420778
30.27551,5.437297,2.263096,0.03503922
30.97959,5.445156,2.26621,0.03546972
31.68367,5.452846,2.269247,0.03587868
32.38776,5.460206,2.272164,0.03616216
33.09184,5.466224,2.27463,0.03635817
33.79592,5.47186,2.276937,0.03678944
34.5,5.477412,2.279206,0.03721405
