z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.82619,0.0778459,-0.07485826
1.408163,3.220778,0.2208671,-0.1138764
2.112245,3.491068,0.3475322,-0.08041378
2.816327,3.687377,0.4609015,0.02011618
3.520408,3.836711,0.6110257,0.1902995
4.22449,3.969995,0.8437937,0.3486817
4.928571,4.092162,1.074891,0.4272725
5.632653,4.199586,1.266806,0.4664192
6.336735,4.298366,1.436752,0.4726825
7.040816,4.38657,1.576224,0.4594282
7.744898,4.466897,1.690268,0.4326062
8.44898,4.540387,1.781918,0.3987864
9.153061,4.607698,1.854884,0.3625972
9.857143,4.669495,1.912849,0.3268955
10.56122,4.726284,1.958923,0.2933911
11.26531,4.778632,1.995754,0.2627973
11.96939,4.827049,2.025634,0.2354235
12.67347,4.871942,2.050193,0.2112531
13.37755,4.913996,2.070828,0.1899623
14.08163,4.952543,2.088094,0.1717439
14.78571,4.985244,2.101643,0.1573684
15.4898,5.022959,2.116498,0.1417782
16.19388,5.0549,2.128527,0.1300353
16.89796,5.084942,2.139041,0.1198647
17.60204,5.113219,2.149208,0.1109936
18.30612,5.139934,2.15855,0.1031528
19.0102,5.165123,2.167276,0.09659717
19.71429,5.189001,2.175586,0.09078667
20.41837,5.211602,2.183208,0.08577132
21.12245,5.232885,2.190602,0.08120695
21.82653,5.249691,2.196403,0.07789916
22.53061,5.271531,2.204169,0.07385432
23.23469,5.2901,2.210364,0.07092544
23.93878,5.307501,2.21653,0.0678734
24.64286,5.323848,2.222469,0.06578829
25.34694,5.339197,2.227762,0.06386318
26.05102,5.3534,2.232952,0.06183636
26.7551,5.366982,2.23791,0.06040341
27.45918,5.379763,2.242415,0.05903132
28.16327,5.391352,2.24667,0.05760231
28.86735,5.402377,2.25069,0.056591
29.57143,5.412649,2.254312,0.05564706
30.27551,5.421776,2.257613,0.05467535
30.97959,5.430416,2.260732,0.0539749
31.68367,5.438254,2.263451,0.0532896
32.38776,5.445144,2.265902,0.05247175
33.09184,5.451609,2.268197,0.05189665
33.79592,5.457098,2.270013,0.05148122
34.5,5.461906,2.271617,0.05103169
