z,p,k,epsilon
0,-2.574799,0.02213698,0.02849253
0.7040816,-2.562205,0.08776478,0.01216637
1.408163,-2.576551,0.1193513,0.01536163
2.112245,-2.608345,0.1263281,0.01389732
2.816327,-2.636159,0.1263208,0.01204203
3.520408,-2.648989,0.130358,0.01171916
4.22449,-2.651383,0.1411098,0.01325087
4.928571,-2.651652,0.1624214,0.01912912
5.632653,-2.631672,0.250306,0.07374073
6.336735,-2.556935,0.8624137,0.8317719
7.040816,-2.427032,0.7789706,0.4845329
7.744898,-2.314756,0.7214775,0.1641704
8.44898,-2.185983,0.754149,0.1210178
9.153061,-2.054379,0.7486537,0.0901595
9.857143,-1.924594,0.7178573,0.06647214
10.56122,-1.79953,0.6770191,0.04883914
11.26531,-1.680526,0.6351546,0.03619138
11.96939,-1.568316,0.5966505,0.02736945
12.67347,-1.463439,0.5630676,0.02124036
13.37755,-1.365438,0.5344245,0.01694931
14.08163,-1.275746,0.5107237,0.01394996
14.78571,-1.19725,0.4923535,0.01194125
15.4898,-1.115687,0.4746332,0.01022013
16.19388,-1.044333,0.4612358,0.009052493
16.89796,-0.9793946,0.450152,0.008149674
17.60204,-0.9178395,0.4408996,0.007437466
18.30612,-0.8608422,0.433247,0.006870182
19.0102,-0.8090042,0.4269222,0.006410662
19.71429,-0.7600694,0.4216085,0.006028876
20.41837,-0.7152422,0.4170012,0.005698326
21.12245,-0.6736528,0.4130315,0.005412652
21.82653,-0.6422701,0.4101298,0.005203216
22.53061,-0.5987731,0.4066686,0.004953292
23.23469,-0.5634843,0.4036834,0.00473988
23.93878,-0.5303586,0.4010968,0.004555357
24.64286,-0.5021691,0.3987794,0.00439284
25.34694,-0.4752182,0.3965783,0.004240135
26.05102,-0.4490978,0.3945431,0.004101107
26.7551,-0.4274251,0.392664,0.003976103
27.45918,-0.4067314,0.3908534,0.003856986
28.16327,-0.3872342,0.3891708,0.003749172
28.86735,-0.3711024,0.3876195,0.003652022
29.57143,-0.3553131,0.3861296,0.003559558
30.27551,-0.3391996,0.3847492,0.003476015
30.97959,-0.3264505,0.3835,0.003401375
31.68367,-0.3146864,0.3823379,0.003331821
32.38776,-0.3020464,0.381269,0.003268663
33.09184,-0.2859082,0.3803285,0.003213308
33.79592,-0.2611827,0.37956,0.003164713
34.5,-0.2302971,0.3788379,0.003119797
