z,p,k,epsilon
0,-1.312199,0.5628618,3.649967
0.7040816,-1.352158,0.3994588,0.1223526
1.408163,-1.369553,0.4688739,0.1047721
2.112245,-1.318634,0.5319887,0.1049646
2.816327,-1.195668,0.592195,0.1069165
3.520408,-1.055555,0.6421069,0.1049995
4.22449,-1.031348,0.6558929,0.09025426
4.928571,-1.033178,0.6452512,0.07048738
5.632653,-1.027378,0.6325996,0.05627644
6.336735,-1.044928,0.6150571,0.04499245
7.040816,-1.05312,0.5964225,0.03671059
7.744898,-1.054046,0.5770066,0.03035543
8.44898,-1.047349,0.5578877,0.0254369
9.153061,-1.032583,0.5398085,0.02160415
9.857143,-1.010896,0.5231749,0.01859437
10.56122,-0.9836475,0.5082127,0.01621956
11.26531,-0.9521704,0.4948895,0.01432108
11.96939,-0.9177529,0.4831447,0.01278444
12.67347,-0.8813943,0.4728573,0.0115276
13.37755,-0.8435431,0.4638183,0.01048201
14.08163,-0.8058614,0.456059,0.009620484
14.78571,-0.7712578,0.4498668,0.008955367
15.4898,-0.7306175,0.4431859,0.008255784
16.19388,-0.6941597,0.4379291,0.007717516
16.89796,-0.6579644,0.433143,0.007242699
17.60204,-0.6242871,0.4289544,0.006829207
18.30612,-0.5910608,0.4251261,0.006461234
19.0102,-0.5600704,0.4216475,0.006133617
19.71429,-0.5303069,0.4184549,0.005839516
20.41837,-0.5013033,0.415456,0.005571813
21.12245,-0.4750426,0.4126938,0.005331194
21.82653,-0.4541145,0.4105184,0.005146452
22.53061,-0.424684,0.4077252,0.004915241
23.23469,-0.3997398,0.4052923,0.004723104
23.93878,-0.3760442,0.4029983,0.004548022
24.64286,-0.3568233,0.4008848,0.004389932
25.34694,-0.3362998,0.3988285,0.00424189
26.05102,-0.3171841,0.3968843,0.00410826
26.7551,-0.3003466,0.3950338,0.003983066
27.45918,-0.2827274,0.3932342,0.003865016
28.16327,-0.2663087,0.3915456,0.003759755
28.86735,-0.2512457,0.3899439,0.003660796
29.57143,-0.2354348,0.388406,0.003568048
30.27551,-0.2201907,0.3869839,0.003485956
30.97959,-0.206116,0.3856435,0.003408964
31.68367,-0.1916292,0.3843976,0.003338647
32.38776,-0.1779183,0.3832615,0.003276479
33.09184,-0.1650618,0.3821977,0.00321855
33.79592,-0.1499802,0.381281,0.003168988
34.5,-0.1351638,0.3804517,0.003124861
