z,p,k,epsilon
0,-2.615559,0.02258711,0.02931466
0.7040816,-2.612379,0.06360915,0.005527393
1.408163,-2.616559,0.09262743,0.007114603
2.112245,-2.616392,0.1212826,0.0093936
2.816327,-2.611584,0.1531459,0.01240354
3.520408,-2.604831,0.1849452,0.01607814
4.22449,-2.599823,0.2113774,0.02008309
4.928571,-2.609965,0.2260844,0.02314635
5.632653,-2.632217,0.2295488,0.02668022
6.336735,-2.647321,0.2397504,0.0510338
7.040816,-2.445345,0.6965992,1.459533
7.744898,-2.353755,0.678328,0.2110316
8.44898,-2.241891,0.7293744,0.1282174
9.153061,-2.093187,0.7227627,0.08488885
9.857143,-1.95514,0.692078,0.05901276
10.56122,-1.818269,0.653181,0.04247014
11.26531,-1.689734,0.6145269,0.03155651
11.96939,-1.570589,0.5795173,0.0241578
12.67347,-1.460902,0.5491926,0.0190765
13.37755,-1.359408,0.5233721,0.01551715
14.08163,-1.268064,0.5021402,0.01301525
14.78571,-1.193132,0.4862628,0.01136629
15.4898,-1.104533,0.4694325,0.009796743
16.19388,-1.032999,0.4571582,0.008750071
16.89796,-0.9668228,0.4471126,0.007949999
17.60204,-0.9055375,0.4389091,0.007322461
18.30612,-0.8485687,0.431932,0.006800394
19.0102,-0.7962014,0.4260931,0.006366884
19.71429,-0.7475151,0.421036,0.005994394
20.41837,-0.702119,0.4167478,0.005678832
21.12245,-0.6591897,0.4130562,0.005405964
21.82653,-0.6239269,0.4100317,0.005182908
22.53061,-0.5838598,0.40673,0.004940543
23.23469,-0.5508828,0.4040123,0.004742524
23.93878,-0.5177189,0.4014656,0.004558566
24.64286,-0.4898216,0.3991744,0.004397085
25.34694,-0.4629929,0.3969911,0.004244772
26.05102,-0.4365846,0.3949496,0.004105137
26.7551,-0.4147216,0.3930691,0.003980423
27.45918,-0.3936629,0.3912508,0.003861139
28.16327,-0.3734592,0.3895511,0.003752616
28.86735,-0.3562468,0.3879873,0.003655547
29.57143,-0.3392666,0.386479,0.003562777
30.27551,-0.321969,0.3850764,0.003478562
30.97959,-0.306831,0.3838077,0.003403997
31.68367,-0.2920182,0.3826131,0.003334112
32.38776,-0.2771561,0.3815125,0.003270327
33.09184,-0.2585144,0.3805432,0.003215105
33.79592,-0.232473,0.3797022,0.003166187
34.5,-0.2031012,0.3789276,0.003120685
