z,p,k,epsilon
3.633988e-18,-3.600644,0.3855157,2.069126
0.7040816,-3.684387,0.6635858,0.1701807
1.408163,-3.764391,0.794717,0.1784546
2.112245,-3.808148,0.8622981,0.2232356
2.816327,-3.814623,0.9570732,0.3418108
3.520408,-3.740734,1.040926,0.4518178
4.22449,-3.558899,1.119119,0.4008582
4.928571,-3.409096,1.23816,0.4070919
5.632653,-3.250477,1.273292,0.4089403
6.336735,-3.10753,1.233933,0.369439
7.040816,-2.931797,1.149574,0.2980579
7.744898,-2.750464,1.051569,0.2216957
8.44898,-2.571417,0.9568943,0.1586277
9.153061,-2.398961,0.8691514,0.1111727
9.857143,-2.234273,0.7887448,0.07707693
10.56122,-2.077771,0.7176514,0.0536786
11.26531,-1.930131,0.657343,0.03811823
11.96939,-1.791626,0.6075836,0.02785738
12.67347,-1.662817,0.5672937,0.02111124
13.37755,-1.542713,0.5346724,0.01659203
14.08163,-1.434008,0.5089093,0.01355958
14.78571,-1.34351,0.4901481,0.01163267
15.4898,-1.239678,0.4711029,0.009885499
16.19388,-1.154465,0.4576811,0.00876953
16.89796,-1.076915,0.4469192,0.007929849
17.60204,-1.004396,0.4382293,0.007278809
18.30612,-0.9370494,0.4310738,0.006752189
19.0102,-0.8762561,0.4251525,0.006319116
19.71429,-0.8194165,0.420193,0.005954737
20.41837,-0.7669807,0.4159793,0.005642853
21.12245,-0.7172939,0.4123795,0.005374241
21.82653,-0.6753553,0.4094341,0.005153238
22.53061,-0.6357914,0.4064457,0.004928909
23.23469,-0.5973211,0.4038352,0.00473449
23.93878,-0.5592658,0.4012537,0.004543439
24.64286,-0.5289006,0.3990671,0.004386008
25.34694,-0.4983147,0.3969627,0.004235818
26.05102,-0.4702039,0.3949853,0.004096832
26.7551,-0.4468724,0.393178,0.003974861
27.45918,-0.4233745,0.3914103,0.003856785
28.16327,-0.4025548,0.3897537,0.003748376
28.86735,-0.3845014,0.3882422,0.003653272
29.57143,-0.3656735,0.3867623,0.003561133
30.27551,-0.3483699,0.3853858,0.003476651
30.97959,-0.3338052,0.3841597,0.003403637
31.68367,-0.3183215,0.3829774,0.003334032
32.38776,-0.3048673,0.3818904,0.003269693
33.09184,-0.2878185,0.3809699,0.003215864
33.79592,-0.2637546,0.3801304,0.003167057
34.5,-0.2370216,0.3793572,0.003120772
