z,p,k,epsilon
0,-2.384699,0.03993287,0.06932809
0.7040816,-2.39607,0.1222468,0.03066321
1.408163,-2.399396,0.1790327,0.04385448
2.112245,-2.399815,0.2125009,0.05376455
2.816327,-2.408966,0.2119794,0.04645804
3.520408,-2.394407,0.2061005,0.05546291
4.22449,-2.190649,0.461436,1.165271
4.928571,-1.993078,0.5587269,0.6096211
5.632653,-1.839064,0.6396588,0.1492699
6.336735,-1.744213,0.6756241,0.09177684
7.040816,-1.661386,0.6659314,0.06457104
7.744898,-1.581093,0.6399162,0.04752588
8.44898,-1.498157,0.6113967,0.03628453
9.153061,-1.421614,0.5842292,0.02867356
9.857143,-1.347737,0.5594555,0.02330087
10.56122,-1.276285,0.5374146,0.0193985
11.26531,-1.207828,0.5181802,0.01650697
11.96939,-1.142232,0.5015123,0.01430182
12.67347,-1.079551,0.4871723,0.01258911
13.37755,-1.019255,0.4748129,0.01122812
14.08163,-0.9627982,0.4644041,0.01014919
14.78571,-0.9097892,0.4556969,0.009288074
15.4898,-0.8582427,0.4480037,0.008554471
16.19388,-0.8087509,0.4412381,0.007922831
16.89796,-0.7628964,0.4354542,0.007393888
17.60204,-0.7197062,0.4303841,0.00693503
18.30612,-0.678405,0.4258553,0.006530809
19.0102,-0.6404051,0.4219599,0.006188166
19.71429,-0.6042426,0.4183974,0.005879198
20.41837,-0.5697742,0.4151306,0.005600464
21.12245,-0.5372328,0.4121247,0.005347922
21.82653,-0.5071574,0.4094017,0.005124741
22.53061,-0.4787347,0.4068549,0.004924206
23.23469,-0.4521587,0.4044344,0.004735693
23.93878,-0.4256068,0.4020242,0.0045485
24.64286,-0.4032705,0.3999458,0.004399233
25.34694,-0.3809534,0.3978696,0.004250195
26.05102,-0.3590302,0.3958356,0.004106309
26.7551,-0.3402416,0.3940401,0.003988042
27.45918,-0.3214529,0.3922446,0.003869776
28.16327,-0.3029874,0.3905011,0.003756901
28.86735,-0.2863731,0.3889789,0.003664276
29.57143,-0.2697587,0.3874566,0.003571651
30.27551,-0.2531331,0.3859738,0.003482455
30.97959,-0.2375966,0.3847459,0.003412369
31.68367,-0.2220601,0.383518,0.003342282
32.38776,-0.2065049,0.3822905,0.003272476
33.09184,-0.1882425,0.3813823,0.003222655
33.79592,-0.1698225,0.3804829,0.003173333
34.5,-0.1515633,0.3795821,0.003123986
