z,p,k,epsilon
3.634219e-18,-3.069304,0.5695826,3.715558
0.7040816,-3.128743,0.9968608,0.4994535
1.408163,-3.173716,1.177782,0.5261952
2.112245,-3.206934,1.124799,0.4737333
2.816327,-3.248684,0.9418281,0.3361038
3.520408,-3.343107,0.9282494,0.3334463
4.22449,-3.45615,1.081706,0.4751041
4.928571,-3.503767,1.228346,0.59656
5.632653,-3.394303,1.28728,0.5654567
6.336735,-3.09577,1.254517,0.379325
7.040816,-2.6754,1.146733,0.2129938
7.744898,-2.300528,1.002345,0.1180574
8.44898,-1.942909,0.8565868,0.06789055
9.153061,-1.678941,0.7484734,0.04310192
9.857143,-1.468797,0.6686831,0.03004791
10.56122,-1.297803,0.6106163,0.02263142
11.26531,-1.156112,0.568204,0.01810348
11.96939,-1.036379,0.5365985,0.01511464
12.67347,-0.9343157,0.5127209,0.01303078
13.37755,-0.8461425,0.4942725,0.0114966
14.08163,-0.7709372,0.4800062,0.01033867
14.78571,-0.7116198,0.4697071,0.009513028
15.4898,-0.6453483,0.4589405,0.008652098
16.19388,-0.5934533,0.4510048,0.008016956
16.89796,-0.5465918,0.4442963,0.00748265
17.60204,-0.5046436,0.4385932,0.007027682
18.30612,-0.4671928,0.433534,0.006625277
19.0102,-0.4327411,0.4290123,0.006269416
19.71429,-0.401634,0.424933,0.005950275
20.41837,-0.3725483,0.4212441,0.005667023
21.12245,-0.3457915,0.4178927,0.005414033
21.82653,-0.3242771,0.4150838,0.005204137
22.53061,-0.2989613,0.4119059,0.004974873
23.23469,-0.2790492,0.4092456,0.004783477
23.93878,-0.257609,0.406513,0.004595564
24.64286,-0.239429,0.4040848,0.004433546
25.34694,-0.2229936,0.4018035,0.004281875
26.05102,-0.206095,0.3995816,0.004140684
26.7551,-0.1913837,0.3975244,0.004013981
27.45918,-0.1776367,0.3955544,0.003893395
28.16327,-0.1634004,0.3936627,0.003782576
28.86735,-0.1509109,0.3919215,0.003683248
29.57143,-0.1391622,0.3902514,0.003588626
30.27551,-0.1270719,0.3886711,0.003502195
30.97959,-0.1162085,0.3872361,0.003425457
31.68367,-0.1059887,0.3858833,0.003353657
32.38776,-0.09540131,0.3846163,0.003287877
33.09184,-0.08563733,0.3834927,0.003230666
33.79592,-0.07674022,0.3824882,0.003179874
34.5,-0.06774601,0.3815441,0.003132511
