z,p,k,epsilon
0,-4.026391,0.7402171,5.504677
0.7040816,-4.151751,1.122086,0.6609056
1.408163,-4.229616,1.288211,0.6868097
2.112245,-4.253585,1.173655,0.5751359
2.816327,-4.19,0.9385913,0.3743576
3.520408,-4.123986,0.9639352,0.3584835
4.22449,-4.030621,1.15144,0.456898
4.928571,-3.707726,1.280289,0.4447402
5.632653,-3.118231,1.299745,0.3305871
6.336735,-2.408945,1.192966,0.1999167
7.040816,-1.828861,1.025079,0.112824
7.744898,-1.506988,0.8799002,0.06794038
8.44898,-1.22762,0.7567646,0.04357785
9.153061,-1.052779,0.6730979,0.03074579
9.857143,-0.9185434,0.6132109,0.02335512
10.56122,-0.8132928,0.570377,0.01882849
11.26531,-0.7286844,0.539204,0.01584201
11.96939,-0.6594118,0.5158859,0.01372852
12.67347,-0.6013615,0.4979592,0.0121517
13.37755,-0.5512807,0.4837201,0.01091857
14.08163,-0.5084619,0.4724019,0.009945119
14.78571,-0.4755309,0.4640925,0.009231106
15.4898,-0.4374933,0.4550927,0.008460662
16.19388,-0.4063996,0.4482318,0.007877198
16.89796,-0.3798436,0.4424001,0.007382207
17.60204,-0.3551145,0.4373136,0.006953457
18.30612,-0.3310472,0.432656,0.00656782
19.0102,-0.3106272,0.4285319,0.006227664
19.71429,-0.2908745,0.424719,0.005918866
20.41837,-0.2731223,0.4212534,0.005644024
21.12245,-0.2567496,0.4180697,0.005397158
21.82653,-0.2424919,0.4153563,0.005190744
22.53061,-0.2243096,0.4122161,0.004960155
23.23469,-0.2091911,0.4096086,0.00477061
23.93878,-0.1954031,0.4070479,0.004591318
24.64286,-0.1835667,0.404712,0.004432102
25.34694,-0.1706836,0.4024565,0.004281307
26.05102,-0.1594353,0.400246,0.004140703
26.7551,-0.1489971,0.39823,0.004015194
27.45918,-0.1379535,0.3962705,0.003894994
28.16327,-0.1282497,0.3943764,0.003784371
28.86735,-0.1190096,0.3926526,0.003685602
29.57143,-0.1093746,0.3909838,0.00359112
30.27551,-0.100764,0.3893923,0.003504594
30.97959,-0.09262158,0.3879618,0.003428064
31.68367,-0.08408217,0.3866051,0.003356254
32.38776,-0.07609173,0.3853232,0.003290283
33.09184,-0.06885228,0.3841959,0.003233089
33.79592,-0.06132829,0.3831852,0.003182225
34.5,-0.05414436,0.3822284,0.003134683
