z,p,k,epsilon
0,-3.322812,0.1165863,0.3441035
0.7040816,-3.299163,0.2962453,0.05948108
1.408163,-3.351693,0.4028172,0.05958028
2.112245,-3.441705,0.4884911,0.06638817
2.816327,-3.570412,0.5568195,0.07482133
3.520408,-3.688217,0.6061182,0.08215569
4.22449,-3.735551,0.645265,0.0896885
4.928571,-3.726109,0.6952783,0.1056477
5.632653,-3.697443,0.8066138,0.1553781
6.336735,-3.665433,1.065113,0.3167455
7.040816,-3.589809,1.497914,0.7109178
7.744898,-3.391553,1.598875,0.911504
8.44898,-3.079239,1.106737,0.4175695
9.153061,-2.779748,0.881271,0.1522844
9.857143,-2.512548,0.8178378,0.08376311
10.56122,-2.271854,0.765912,0.05563249
11.26531,-2.054877,0.7126082,0.03971812
11.96939,-1.859942,0.6620864,0.02952913
12.67347,-1.685326,0.6173065,0.0227309
13.37755,-1.527824,0.5789751,0.01807396
14.08163,-1.388943,0.5476139,0.01486211
14.78571,-1.275662,0.5242658,0.01277459
15.4898,-1.150032,0.5002119,0.01085188
16.19388,-1.048678,0.482927,0.009583129
16.89796,-0.9586828,0.468962,0.008619502
17.60204,-0.8769133,0.4573911,0.007854238
18.30612,-0.8026431,0.4477754,0.007233795
19.0102,-0.7371158,0.4397688,0.006723117
19.71429,-0.6769298,0.4329193,0.006290631
20.41837,-0.6220282,0.4271009,0.005924205
21.12245,-0.5710484,0.4220988,0.005610784
21.82653,-0.5285248,0.4180167,0.005354952
22.53061,-0.4879627,0.413896,0.005097972
23.23469,-0.4500047,0.4102947,0.004876248
23.93878,-0.4116078,0.406838,0.004662071
24.64286,-0.3813231,0.4039933,0.004488151
25.34694,-0.3513208,0.4012191,0.004321726
26.05102,-0.3228501,0.3986569,0.004169096
26.7551,-0.2987293,0.3963958,0.004037148
27.45918,-0.2746567,0.3941713,0.003909263
28.16327,-0.2516745,0.3921176,0.003792712
28.86735,-0.2317751,0.3902911,0.003691474
29.57143,-0.2119743,0.3884987,0.003593344
30.27551,-0.1929372,0.3868405,0.003503741
30.97959,-0.1762301,0.3853875,0.003426803
31.68367,-0.1596309,0.3839859,0.003353461
32.38776,-0.143231,0.3826807,0.003285717
33.09184,-0.1287769,0.3815766,0.003229188
33.79592,-0.1146773,0.3805623,0.003177854
34.5,-0.100726,0.379597,0.003129092
