z,p,k,epsilon
0,-0.03842453,0.429604,2.433853
0.7040816,-0.02990117,0.6613255,0.2829167
1.408163,-0.03686908,0.7425303,0.2174179
2.112245,-0.03230959,0.744983,0.1641021
2.816327,-0.03521106,0.7169711,0.1221992
3.520408,-0.08673477,0.6816372,0.09103653
4.22449,-0.1712729,0.64391,0.06733641
4.928571,-0.2638077,0.6119332,0.05125573
5.632653,-0.3174809,0.5843068,0.03974064
6.336735,-0.3641471,0.562248,0.03208659
7.040816,-0.3988184,0.5433141,0.0266395
7.744898,-0.4233422,0.5267567,0.02260899
8.44898,-0.4392415,0.5122286,0.01953173
9.153061,-0.4476922,0.4994626,0.01712141
9.857143,-0.4496343,0.4881878,0.01518607
10.56122,-0.4460647,0.4782524,0.01360886
11.26531,-0.438103,0.4695311,0.01230791
11.96939,-0.4270443,0.4619065,0.0112236
12.67347,-0.4136901,0.4552296,0.01031029
13.37755,-0.3987685,0.4493524,0.009531141
14.08163,-0.3828959,0.4442048,0.008867085
14.78571,-0.3667331,0.4398367,0.008317178
15.4898,-0.3501285,0.4354361,0.007776599
16.19388,-0.3335518,0.4317226,0.007330253
16.89796,-0.3171517,0.4283196,0.006931372
17.60204,-0.3014983,0.425175,0.006572727
18.30612,-0.2858945,0.4222282,0.006248951
19.0102,-0.2710921,0.4195028,0.005957979
19.71429,-0.2570571,0.4169379,0.005694
20.41837,-0.2432574,0.4144977,0.00545125
21.12245,-0.229993,0.4121731,0.005229157
21.82653,-0.2173258,0.4099958,0.005029071
22.53061,-0.2060779,0.4078572,0.004842847
23.23469,-0.1946411,0.4057908,0.004668553
23.93878,-0.1831181,0.403724,0.004497068
24.64286,-0.1727997,0.4018473,0.004352861
25.34694,-0.162799,0.3999786,0.004211995
26.05102,-0.1531908,0.3981536,0.004077847
26.7551,-0.1442116,0.3964652,0.00396275
27.45918,-0.1354181,0.3947836,0.003849104
28.16327,-0.1269121,0.3931537,0.00374185
28.86735,-0.1188858,0.3916765,0.003650764
29.57143,-0.1110022,0.3902069,0.003560654
30.27551,-0.1033244,0.3887909,0.003475631
30.97959,-0.09587067,0.3875568,0.003405229
31.68367,-0.08853065,0.3863414,0.003336387
32.38776,-0.08124885,0.3851668,0.003270626
33.09184,-0.07412798,0.3842034,0.00321862
33.79592,-0.06720548,0.3832891,0.003169743
34.5,-0.06030319,0.3823839,0.003121412
