z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.263209,-0.03817669,0.07040256
1.408163,2.811239,0.1825165,0.1335545
2.112245,3.184796,0.4247547,0.216617
2.816327,3.458195,0.6616069,0.3158341
3.520408,3.676612,0.9026164,0.4049819
4.22449,3.861482,1.12807,0.444379
4.928571,4.013472,1.299074,0.445769
5.632653,4.153783,1.443986,0.4286532
6.336735,4.269281,1.553712,0.4067717
7.040816,4.36955,1.64366,0.3814936
7.744898,4.457377,1.718592,0.3544951
8.44898,4.53503,1.781498,0.3270422
9.153061,4.604277,1.834537,0.3000789
9.857143,4.666638,1.879419,0.2742734
10.56122,4.723214,1.9175,0.2501453
11.26531,4.774884,1.949988,0.2280031
11.96939,4.822328,1.978011,0.2078903
12.67347,4.866107,2.002406,0.1897738
13.37755,4.906802,2.023942,0.1735256
14.08163,4.944475,2.04299,0.1591387
14.78571,4.97797,2.059233,0.1469485
15.4898,5.013131,2.075707,0.1349099
16.19388,5.044492,2.090109,0.1249624
16.89796,5.074092,2.10348,0.1160959
17.60204,5.102137,2.115879,0.1082258
18.30612,5.128763,2.127417,0.1011405
19.0102,5.153869,2.138093,0.09509812
19.71429,5.177773,2.148292,0.08963601
20.41837,5.200544,2.15797,0.0847042
21.12245,5.222086,2.166994,0.08030736
21.82653,5.242109,2.175314,0.07651796
22.53061,5.261536,2.183509,0.07313118
23.23469,5.279907,2.191055,0.07014133
23.93878,5.298195,2.198715,0.06706094
24.64286,5.314298,2.205363,0.06493363
25.34694,5.330019,2.211777,0.0628652
26.05102,5.345236,2.218116,0.0608267
26.7551,5.358583,2.223558,0.05939996
27.45918,5.371745,2.228895,0.05799769
28.16327,5.384334,2.234097,0.05663114
28.86735,5.395099,2.238434,0.05571387
29.57143,5.40573,2.242699,0.05481093
30.27551,5.415834,2.246813,0.05392597
30.97959,5.424172,2.250118,0.05339581
31.68367,5.43229,2.253312,0.05288397
32.38776,5.440056,2.256397,0.05236231
33.09184,5.446125,2.258736,0.05211554
33.79592,5.451761,2.260864,0.0518781
34.5,5.457336,2.262976,0.05163328
