z,U_0,U_1,U_2
1.817067e-18,-4.040072e-17,1.821953e-17,1.197545e-20
0.7040816,-0.3969784,0.6592159,-0.0241697
1.408163,0.3668237,0.7777206,-0.07227928
2.112245,0.8941108,0.9109153,-0.05456277
2.816327,1.235234,1.023135,0.08941034
3.520408,1.496993,1.102252,0.332996
4.22449,1.768822,1.15243,0.6453459
4.928571,2.139657,1.191241,0.9865056
5.632653,2.655119,1.253153,1.2666
6.336735,3.271687,1.378965,1.35309
7.040816,3.793086,1.544829,1.222382
7.744898,4.135786,1.681934,1.022691
8.44898,4.33268,1.779474,0.8285131
9.153061,4.467009,1.846036,0.6817576
9.857143,4.563632,1.893993,0.5692495
10.56122,4.639838,1.93106,0.4830139
11.26531,4.70393,1.961147,0.4159076
11.96939,4.760184,1.986669,0.3624728
12.67347,4.810714,2.008845,0.3191462
13.37755,4.857176,2.02863,0.2832204
14.08163,4.899224,2.046134,0.2537275
14.78571,4.933981,2.06044,0.2314678
15.4898,4.97569,2.077251,0.20676
16.19388,5.010462,2.091113,0.1886862
16.89796,5.043125,2.104072,0.1729845
17.60204,5.07389,2.116111,0.159234
18.30612,5.103112,2.127534,0.1471766
19.0102,5.130684,2.138221,0.1367352
19.71429,5.157012,2.14845,0.1274968
20.41837,5.181821,2.158079,0.1192756
21.12245,5.205186,2.167074,0.1119614
21.82653,5.225326,2.174846,0.1061768
22.53061,5.248141,2.183717,0.09998033
23.23469,5.268303,2.191408,0.09488796
23.93878,5.287982,2.199006,0.08987106
24.64286,5.30562,2.205846,0.08627263
25.34694,5.32281,2.21241,0.08270469
26.05102,5.338919,2.218639,0.0794136
26.7551,5.353641,2.224317,0.07689188
27.45918,5.367994,2.229793,0.07439417
28.16327,5.381206,2.234892,0.07215366
28.86735,5.393157,2.239477,0.07045781
29.57143,5.404731,2.243875,0.06878671
30.27551,5.415258,2.247906,0.0672895
30.97959,5.42459,2.251461,0.06623627
31.68367,5.433427,2.254789,0.06522187
32.38776,5.441449,2.25782,0.06428588
33.09184,5.448326,2.260411,0.06373343
33.79592,5.454465,2.262681,0.06320936
34.5,5.460133,2.264774,0.06270547
