z,p,k,epsilon
3.634185e-18,2.612242,0.7311638,5.404428
0.7040816,2.499341,0.8509058,0.2741052
1.408163,2.420858,1.012049,0.2372535
2.112245,2.551788,1.138582,0.2323722
2.816327,2.761021,1.313383,0.2522097
3.520408,2.783796,1.505194,0.2822526
4.22449,2.334404,1.661019,0.3072172
4.928571,1.312979,1.663115,0.2844371
5.632653,0.2496368,1.490943,0.2098124
6.336735,-0.4521943,1.259554,0.1378905
7.040816,-0.8536135,1.0331,0.08445627
7.744898,-0.9571344,0.8586709,0.0536792
8.44898,-0.9692798,0.7314202,0.03627704
9.153061,-0.9299622,0.642585,0.02633094
9.857143,-0.8713162,0.5821518,0.0204502
10.56122,-0.8071087,0.540638,0.01672067
11.26531,-0.7439507,0.5115738,0.01420471
11.96939,-0.6839558,0.4907175,0.01241578
12.67347,-0.6291223,0.4753341,0.01107961
13.37755,-0.5791505,0.4635967,0.01003617
14.08163,-0.5347751,0.4545223,0.009207397
14.78571,-0.4960689,0.4476863,0.008568902
15.4898,-0.4584479,0.4411266,0.00794326
16.19388,-0.4236276,0.4359927,0.007445078
16.89796,-0.395646,0.4316363,0.007014807
17.60204,-0.366843,0.4277308,0.006631517
18.30612,-0.3421628,0.4242576,0.006291395
19.0102,-0.3201472,0.4211583,0.00599004
19.71429,-0.2985365,0.4183023,0.005717716
20.41837,-0.2800587,0.4156545,0.005469389
21.12245,-0.2618285,0.4131635,0.005242441
21.82653,-0.2483945,0.4112232,0.00506966
22.53061,-0.2302499,0.4087032,0.004854368
23.23469,-0.2159249,0.406452,0.004667716
23.93878,-0.2012913,0.4043749,0.004502139
24.64286,-0.1889576,0.4024498,0.004353279
25.34694,-0.177974,0.4005611,0.004212021
26.05102,-0.1665411,0.3987205,0.004081047
26.7551,-0.1564118,0.3970015,0.003962338
27.45918,-0.1471854,0.3953118,0.003848538
28.16327,-0.1374777,0.3936885,0.003744299
28.86735,-0.1287422,0.3921796,0.003649934
29.57143,-0.1206661,0.3907074,0.003559731
30.27551,-0.1122753,0.3893141,0.003477677
30.97959,-0.1043759,0.3880392,0.003404103
31.68367,-0.0969125,0.3868236,0.003335206
32.38776,-0.08926493,0.3856853,0.003272399
33.09184,-0.08162467,0.3846698,0.003217195
33.79592,-0.07438373,0.3837571,0.003168304
34.5,-0.06732709,0.3829,0.003123
