z,p,k,epsilon
0,-0.07367937,0.3852624,2.065066
0.7040816,-0.0616992,0.5734133,0.2228606
1.408163,-0.06450936,0.65179,0.1775236
2.112245,-0.0676706,0.673574,0.141809
2.816327,-0.08552419,0.6717493,0.1117959
3.520408,-0.1576124,0.655868,0.08698136
4.22449,-0.2590346,0.6279103,0.06593878
4.928571,-0.354781,0.5996569,0.05054944
5.632653,-0.422351,0.5751861,0.03964897
6.336735,-0.4772775,0.5552108,0.03216203
7.040816,-0.5193226,0.538066,0.02677519
7.744898,-0.5495578,0.5229422,0.02274985
8.44898,-0.5687201,0.509422,0.01965104
9.153061,-0.5780363,0.4973732,0.01721805
9.857143,-0.5788293,0.4866033,0.0152641
10.56122,-0.572499,0.477025,0.01367423
11.26531,-0.5605371,0.4685527,0.01236545
11.96939,-0.5444321,0.4610658,0.01127211
12.67347,-0.5251659,0.4544323,0.01034805
13.37755,-0.5038034,0.4485399,0.00955601
14.08163,-0.4816455,0.4433971,0.008885728
14.78571,-0.4587215,0.4388368,0.008308309
15.4898,-0.435605,0.4347194,0.007801184
16.19388,-0.4133755,0.4309396,0.007341021
16.89796,-0.3905915,0.4274817,0.006937042
17.60204,-0.3702959,0.4243616,0.006577119
18.30612,-0.3490718,0.4213808,0.006247276
19.0102,-0.3292305,0.418664,0.005958275
19.71429,-0.3114749,0.4161172,0.005693746
20.41837,-0.2933539,0.4136632,0.005449532
21.12245,-0.2773334,0.4114146,0.005231724
21.82653,-0.2639106,0.4095615,0.005060461
22.53061,-0.2479787,0.4073038,0.004862265
23.23469,-0.2318506,0.4050713,0.004672491
23.93878,-0.2166664,0.4029083,0.004491348
24.64286,-0.2037146,0.4010453,0.004347916
25.34694,-0.1913603,0.3991856,0.004207153
26.05102,-0.1800674,0.3973624,0.004072412
26.7551,-0.1688364,0.3956904,0.003958135
27.45918,-0.1583131,0.3940176,0.003844657
28.16327,-0.1485157,0.3923902,0.003736947
28.86735,-0.1386758,0.3909328,0.003646701
29.57143,-0.1294193,0.3894735,0.0035568
30.27551,-0.1206971,0.3880597,0.003471388
30.97959,-0.1118158,0.3868469,0.003401808
31.68367,-0.1032759,0.3856431,0.003333203
32.38776,-0.09511251,0.3844695,0.003267075
33.09184,-0.08681675,0.3835269,0.003215839
33.79592,-0.07863484,0.3826254,0.003167209
34.5,-0.07089918,0.3817188,0.003118492
