z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.2726,-0.893968,0.2027322
1.408163,2.767448,-0.3384575,0.2631209
2.112245,3.141243,0.06781535,0.3379397
2.816327,3.426316,0.3831369,0.4335441
3.520408,3.6509,0.6684905,0.4943986
4.22449,3.829511,0.8941922,0.5098004
4.928571,3.970082,1.065373,0.5096259
5.632653,4.090774,1.217138,0.4943379
6.336735,4.196319,1.342373,0.4751886
7.040816,4.290948,1.449998,0.4513748
7.744898,4.376667,1.542608,0.4247973
8.44898,4.454661,1.622253,0.3969912
9.153061,4.526045,1.690907,0.3690242
9.857143,4.591603,1.750189,0.3417281
10.56122,4.651975,1.801457,0.3157319
11.26531,4.707676,1.845959,0.2913159
11.96939,4.759337,1.884903,0.2686756
12.67347,4.807398,1.91919,0.2478638
13.37755,4.852604,1.949798,0.2287145
14.08163,4.894267,1.97672,0.2115881
14.78571,4.929704,1.998705,0.1974373
15.4898,4.970737,2.023278,0.1816215
16.19388,5.005685,2.043321,0.1690006
16.89796,5.038602,2.0615,0.1573535
17.60204,5.06979,2.078374,0.1470268
18.30612,5.09931,2.093902,0.1375889
19.0102,5.127144,2.108164,0.1292269
19.71429,5.15367,2.121509,0.1216722
20.41837,5.178814,2.133861,0.1147072
21.12245,5.202538,2.145405,0.1085183
21.82653,5.221286,2.15438,0.1038771
22.53061,5.245725,2.166056,0.09817496
23.23469,5.26709,2.175971,0.09328666
23.93878,5.286171,2.184947,0.08911095
24.64286,5.304212,2.193135,0.08578832
25.34694,5.321528,2.200933,0.08247625
26.05102,5.337526,2.20825,0.07956035
26.7551,5.352596,2.214945,0.07718152
27.45918,5.367064,2.221336,0.07482497
28.16327,5.380133,2.227194,0.07282821
28.86735,5.392422,2.232567,0.07120971
29.57143,5.404096,2.237642,0.06962169
30.27551,5.414455,2.24221,0.06829029
30.97959,5.424136,2.246387,0.06727649
31.68367,5.433061,2.25021,0.06631911
32.38776,5.440896,2.253607,0.06551669
33.09184,5.448165,2.256707,0.06500005
33.79592,5.454361,2.259312,0.06451936
34.5,5.459829,2.261623,0.06409017
