z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.4592217,-0.3154653,0.0871007
1.408163,-0.4551192,-0.3649865,0.1647146
2.112245,-0.4093929,-0.3578853,0.2132224
2.816327,-0.3471163,-0.3216233,0.2470241
3.520408,-0.252722,-0.2531317,0.2681003
4.22449,-0.006725431,-0.09966301,0.2336268
4.928571,3.260465,0.9741589,0.213183
5.632653,4.158199,1.543194,0.4121196
6.336735,4.259231,1.715765,0.3990728
7.040816,4.346918,1.842969,0.3623107
7.744898,4.427431,1.936919,0.3166645
8.44898,4.502847,2.003903,0.2690934
9.153061,4.573224,2.050132,0.2248198
9.857143,4.638274,2.081467,0.1862901
10.56122,4.698299,2.102745,0.1540598
11.26531,4.75364,2.117437,0.1277749
11.96939,4.804572,2.127793,0.1065516
12.67347,4.851564,2.135582,0.08963665
13.37755,4.895273,2.141902,0.07618409
14.08163,4.935304,2.147391,0.06572043
14.78571,4.969965,2.151966,0.05794344
15.4898,5.007737,2.1571,0.05099624
16.19388,5.040359,2.162087,0.04599638
16.89796,5.071039,2.167153,0.04220679
17.60204,5.099848,2.172275,0.0391288
18.30612,5.127172,2.177418,0.03685946
19.0102,5.15266,2.18265,0.03524273
19.71429,5.176774,2.188015,0.03387174
20.41837,5.199714,2.193349,0.03288736
21.12245,5.221336,2.19862,0.03213929
21.82653,5.238351,2.202965,0.03177822
22.53061,5.259457,2.208705,0.03128551
23.23469,5.278957,2.214025,0.03110243
23.93878,5.297011,2.218963,0.03094778
24.64286,5.313279,2.223787,0.03116759
25.34694,5.328861,2.228496,0.0311982
26.05102,5.343385,2.232915,0.03127249
26.7551,5.356901,2.237146,0.03166804
27.45918,5.369911,2.241294,0.03183313
28.16327,5.38184,2.245103,0.03204271
28.86735,5.392845,2.248683,0.0324372
29.57143,5.403373,2.252139,0.03266073
30.27551,5.412911,2.255261,0.03289034
30.97959,5.421595,2.258152,0.03315221
31.68367,5.429704,2.260839,0.03332438
32.38776,5.437035,2.263256,0.0334472
33.09184,5.443536,2.265391,0.03351601
33.79592,5.44927,2.267219,0.03358886
34.5,5.45452,2.268863,0.03364551
