z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.7846672,-0.7887155,0.117523
1.408163,1.510531,-0.3808039,0.162899
2.112245,2.019177,-0.05326013,0.2500203
2.816327,2.375842,0.1815959,0.4061085
3.520408,2.723485,0.3870195,0.6107468
4.22449,3.124237,0.6119099,0.7546759
4.928571,3.485118,0.8492512,0.7814732
5.632653,3.749054,1.06001,0.746932
6.336735,3.961009,1.246549,0.6836828
7.040816,4.118897,1.393418,0.6232006
7.744898,4.247712,1.512976,0.5646674
8.44898,4.355942,1.610687,0.5098797
9.153061,4.449128,1.690793,0.4597963
9.857143,4.530725,1.756942,0.4146576
10.56122,4.60309,1.811982,0.3743536
11.26531,4.667788,1.85828,0.3387188
11.96939,4.726368,1.897816,0.3071975
12.67347,4.779822,1.931967,0.2793572
13.37755,4.829319,1.962002,0.2546098
14.08163,4.874399,1.988121,0.2330967
14.78571,4.91533,2.010944,0.2144584
15.4898,4.955027,2.032287,0.1972846
16.19388,4.992574,2.051848,0.1819349
16.89796,5.026823,2.069257,0.1685461
17.60204,5.05956,2.085408,0.1566216
18.30612,5.090527,2.10041,0.1458229
19.0102,5.119159,2.113971,0.1365056
19.71429,5.146592,2.12673,0.1280578
20.41837,5.172347,2.138584,0.1204153
21.12245,5.197009,2.149758,0.1135302
21.82653,5.219981,2.160029,0.1074773
22.53061,5.24062,2.169136,0.1024582
23.23469,5.261407,2.178274,0.09757319
23.93878,5.28288,2.187741,0.09243764
24.64286,5.300405,2.195319,0.08895247
25.34694,5.318052,2.202945,0.08545884
26.05102,5.335141,2.210306,0.08214008
26.7551,5.349788,2.216546,0.07966877
27.45918,5.364496,2.22281,0.07719137
28.16327,5.378536,2.228769,0.07489157
28.86735,5.390355,2.233739,0.07322717
29.57143,5.402213,2.238725,0.07155915
30.27551,5.4136,2.243499,0.06999574
30.97959,5.422622,2.247244,0.06898911
31.68367,5.431689,2.251009,0.06797946
32.38776,5.440702,2.25475,0.06697498
33.09184,5.447034,2.257333,0.06645755
33.79592,5.453359,2.259917,0.06594456
34.5,5.459685,2.262502,0.06543156
