z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.051923,2.791715,0.2071325
1.408163,1.658233,2.712826,0.3250315
2.112245,2.206064,2.608943,0.4327235
2.816327,2.678482,2.531898,0.550901
3.520408,3.087892,2.448945,0.6412914
4.22449,3.43061,2.364747,0.6798579
4.928571,3.713786,2.290535,0.6758076
5.632653,3.941568,2.22817,0.6426001
6.336735,4.123773,2.17918,0.5934912
7.040816,4.271027,2.142549,0.5382613
7.744898,4.391495,2.116566,0.4826182
8.44898,4.49138,2.099351,0.4297864
9.153061,4.575515,2.089058,0.3812763
9.857143,4.647382,2.084164,0.3380791
10.56122,4.709825,2.083359,0.3003155
11.26531,4.764948,2.085564,0.2675656
11.96939,4.814282,2.089788,0.2392182
12.67347,4.859089,2.095448,0.2148291
13.37755,4.900511,2.102129,0.1936598
14.08163,4.938418,2.10933,0.175647
14.78571,4.973023,2.116749,0.160275
15.4898,5.00659,2.124631,0.1467071
16.19388,5.038598,2.132691,0.1346361
16.89796,5.068408,2.140636,0.1244546
17.60204,5.096775,2.148522,0.1152947
18.30612,5.123856,2.156342,0.1073215
19.0102,5.149138,2.163912,0.1005549
19.71429,5.173467,2.171353,0.09431409
20.41837,5.196633,2.17858,0.08884143
21.12245,5.218743,2.185595,0.08387864
21.82653,5.236764,2.191449,0.08015699
22.53061,5.256079,2.197796,0.0764899
23.23469,5.27651,2.204456,0.07286383
23.93878,5.296652,2.210999,0.06929884
24.64286,5.31289,2.216518,0.06716526
25.34694,5.329144,2.222005,0.06478331
26.05102,5.345013,2.227357,0.06251225
26.7551,5.358563,2.232016,0.06107914
27.45918,5.372219,2.236688,0.05942173
28.16327,5.385348,2.241175,0.05790244
28.86735,5.396313,2.24497,0.05696936
29.57143,5.407358,2.248774,0.05587888
30.27551,5.418022,2.252438,0.05486328
30.97959,5.426398,2.255335,0.05431334
31.68367,5.434826,2.258234,0.0536746
32.38776,5.443151,2.261079,0.05302733
33.09184,5.449095,2.263124,0.05274237
33.79592,5.454914,2.265104,0.05242649
34.5,5.460748,2.267083,0.05209283
