z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.750238,-0.4640747,0.07896442
1.408163,2.311211,-0.04613051,0.1955221
2.112245,2.740193,0.274655,0.28558
2.816327,3.071351,0.5111364,0.3598676
3.520408,3.336915,0.713332,0.4178425
4.22449,3.559149,0.8942933,0.4546018
4.928571,3.751713,1.061095,0.4669575
5.632653,3.914436,1.204986,0.4629093
6.336735,4.05324,1.329093,0.4485199
7.040816,4.173591,1.435903,0.4283662
7.744898,4.279297,1.527937,0.4050539
8.44898,4.373096,1.607376,0.3802604
9.153061,4.457106,1.676177,0.3549682
9.857143,4.532748,1.735775,0.3301969
10.56122,4.601304,1.787538,0.3064991
11.26531,4.663819,1.832729,0.284117
11.96939,4.721091,1.87246,0.263177
12.67347,4.773864,1.907586,0.2438547
13.37755,4.823036,1.939016,0.2259568
14.08163,4.86815,1.966797,0.2098325
14.78571,4.909398,1.991383,0.1953456
15.4898,4.949854,2.014713,0.1815168
16.19388,4.986978,2.035413,0.1692887
16.89796,5.021879,2.054415,0.1583042
17.60204,5.054817,2.071819,0.1481061
18.30612,5.086147,2.088121,0.1389346
19.0102,5.115163,2.102871,0.1308682
19.71429,5.142831,2.116567,0.1233397
20.41837,5.169091,2.129449,0.1165875
21.12245,5.193994,2.141442,0.1103755
21.82653,5.214245,2.151076,0.1055876
22.53061,5.237985,2.162375,0.1004664
23.23469,5.260175,2.172709,0.09565398
23.93878,5.280939,2.182222,0.09111492
24.64286,5.298797,2.190246,0.08777999
25.34694,5.316565,2.198298,0.0845177
26.05102,5.333908,2.206257,0.08152513
26.7551,5.348697,2.212773,0.07914953
27.45918,5.363513,2.219379,0.07683166
28.16327,5.377775,2.225787,0.07473319
28.86735,5.389702,2.230965,0.07313058
29.57143,5.401652,2.236208,0.07156451
30.27551,5.413218,2.241335,0.07013898
30.97959,5.422344,2.245245,0.06917318
31.68367,5.431485,2.24919,0.06822473
32.38776,5.440535,2.25316,0.06733413
33.09184,5.447075,2.255931,0.06684341
33.79592,5.453454,2.258628,0.06636233
34.5,5.459873,2.261411,0.06592051
