z,U_0,U_1,U_2
3.634151e-18,3.766847e-17,2.829583e-17,-1.046809e-19
0.7040816,-0.2590571,0.3188874,0.3244241
1.408163,-0.5552319,0.2767892,0.3992389
2.112245,-0.5361675,0.31343,0.4894768
2.816327,-0.3457845,0.3474628,0.5873581
3.520408,0.3493095,0.4036449,0.6015924
4.22449,2.178765,0.9561508,0.5604116
4.928571,3.706845,1.67399,0.5150618
5.632653,4.251635,1.841134,0.4468913
6.336735,4.494193,1.870785,0.3929142
7.040816,4.634524,1.889233,0.3418021
7.744898,4.723844,1.911236,0.2946303
8.44898,4.784902,1.936055,0.2533357
9.153061,4.829673,1.961663,0.2186254
9.857143,4.865043,1.986267,0.1901425
10.56122,4.895053,2.009022,0.1671237
11.26531,4.922135,2.02955,0.1484999
11.96939,4.947712,2.047954,0.1333538
12.67347,4.972555,2.064427,0.1209513
13.37755,4.997184,2.079348,0.110638
14.08163,5.021108,2.092639,0.1021594
14.78571,5.042356,2.103565,0.09567217
15.4898,5.068417,2.116127,0.08861913
16.19388,5.091826,2.126718,0.08329215
16.89796,5.114819,2.136497,0.07849185
17.60204,5.137049,2.145728,0.07452979
18.30612,5.158924,2.154587,0.07082394
19.0102,5.180145,2.162836,0.06766946
19.71429,5.200832,2.17087,0.06485851
20.41837,5.220814,2.178477,0.06223073
21.12245,5.239844,2.18563,0.05994503
21.82653,5.25677,2.192008,0.05807718
22.53061,5.275498,2.198993,0.05619379
23.23469,5.292332,2.205261,0.05471317
23.93878,5.309476,2.21147,0.05288966
24.64286,5.324847,2.217217,0.05173737
25.34694,5.339604,2.222663,0.05070786
26.05102,5.353852,2.227809,0.0495772
26.7551,5.366825,2.232616,0.0488609
27.45918,5.379382,2.237231,0.04819493
28.16327,5.391295,2.241533,0.04744996
28.86735,5.401912,2.245454,0.04699309
29.57143,5.412163,2.249213,0.04656734
30.27551,5.421753,2.252667,0.04609151
30.97959,5.43008,2.255736,0.04580273
31.68367,5.437956,2.258612,0.04553354
32.38776,5.445304,2.261239,0.04522404
33.09184,5.451419,2.263486,0.04503626
33.79592,5.456866,2.265458,0.04486448
34.5,5.462053,2.267309,0.0446748
