z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.1719161,-0.8224194,0.1136038
1.408163,0.2588693,-0.4110367,0.1473057
2.112245,0.2817128,0.09277193,0.1451583
2.816327,0.3108271,0.4386376,0.06662582
3.520408,1.136834,0.6005203,-0.3331802
4.22449,3.084046,1.267458,-0.8896076
4.928571,3.430234,1.550333,-1.033254
5.632653,3.672125,1.788753,-1.043293
6.336735,3.888285,1.965315,-0.9634487
7.040816,4.072346,2.066064,-0.8446038
7.744898,4.234376,2.113332,-0.7205673
8.44898,4.37478,2.130254,-0.6076377
9.153061,4.493887,2.13325,-0.5110506
9.857143,4.593567,2.131728,-0.4305823
10.56122,4.676751,2.129844,-0.3642223
11.26531,4.7466,2.12949,-0.3091805
11.96939,4.806399,2.130604,-0.2631365
12.67347,4.858493,2.132963,-0.2243647
13.37755,4.905001,2.136313,-0.1913166
14.08163,4.946264,2.140269,-0.1636034
14.78571,4.983068,2.144707,-0.1402835
15.4898,5.018222,2.149728,-0.1195971
16.19388,5.051166,2.155093,-0.1016471
16.89796,5.081013,2.160752,-0.08647538
17.60204,5.109373,2.166366,-0.07324542
18.30612,5.136113,2.172214,-0.0615949
19.0102,5.160763,2.178092,-0.05178811
19.71429,5.184371,2.18394,-0.04305185
20.41837,5.206536,2.189832,-0.03537114
21.12245,5.227753,2.195584,-0.02842882
21.82653,5.247487,2.201204,-0.02234974
22.53061,5.265929,2.206773,-0.01724741
23.23469,5.283796,2.212141,-0.01238069
23.93878,5.301569,2.217482,-0.007590851
24.64286,5.316839,2.222373,-0.004053958
25.34694,5.332092,2.227261,-0.0005120941
26.05102,5.346832,2.232069,0.002759879
26.7551,5.359661,2.236393,0.00553357
27.45918,5.37249,2.240716,0.008307261
28.16327,5.384757,2.244916,0.01083012
28.86735,5.39532,2.248643,0.01303971
29.57143,5.405883,2.252369,0.01524929
30.27551,5.416053,2.256006,0.01721691
30.97959,5.424581,2.259247,0.01860924
31.68367,5.433108,2.262488,0.02000157
32.38776,5.441521,2.265684,0.02128249
33.09184,5.448172,2.2684,0.02198528
33.79592,5.454781,2.271105,0.02270176
34.5,5.46135,2.273788,0.02339341
