z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.682844,0.4229618,0.06771841
1.408163,3.148955,0.5864036,0.1198721
2.112245,3.452148,0.7764256,0.1714893
2.816327,3.680175,0.9641527,0.226509
3.520408,3.859587,1.147767,0.2683791
4.22449,4.006084,1.308969,0.2890437
4.928571,4.133001,1.445672,0.2929535
5.632653,4.240736,1.555886,0.2880784
6.336735,4.334469,1.647024,0.2770514
7.040816,4.417214,1.723358,0.2621874
7.744898,4.491208,1.787823,0.2450149
8.44898,4.558102,1.842491,0.2266562
9.153061,4.619163,1.888951,0.2079241
9.857143,4.675271,1.928455,0.1895836
10.56122,4.727159,1.962114,0.1721784
11.26531,4.775435,1.990926,0.1560073
11.96939,4.820472,2.015751,0.1411825
12.67347,4.862654,2.037356,0.1278378
13.37755,4.902529,2.056403,0.115855
14.08163,4.939562,2.073084,0.1053822
14.78571,4.973835,2.08777,0.09635931
15.4898,5.007789,2.101645,0.08801846
16.19388,5.039211,2.113985,0.08103063
16.89796,5.068934,2.12549,0.07496173
17.60204,5.097166,2.135943,0.06968458
18.30612,5.124134,2.146032,0.06501514
19.0102,5.149284,2.155332,0.06109948
19.71429,5.173334,2.163922,0.05773794
20.41837,5.196218,2.172242,0.0547482
21.12245,5.217981,2.180057,0.05215979
21.82653,5.235701,2.186518,0.05024322
22.53061,5.254492,2.193244,0.0485816
23.23469,5.274475,2.200541,0.0467179
23.93878,5.29412,2.207663,0.04495041
24.64286,5.309904,2.21328,0.04407007
25.34694,5.325617,2.218968,0.04313434
26.05102,5.340937,2.224709,0.04217793
26.7551,5.354043,2.22938,0.04171757
27.45918,5.367174,2.234184,0.04117848
28.16327,5.379799,2.238895,0.04064734
28.86735,5.390385,2.242671,0.04043333
29.57143,5.40099,2.246532,0.04016539
30.27551,5.411236,2.250331,0.0398798
30.97959,5.419349,2.253175,0.03980329
31.68367,5.427471,2.256058,0.03970728
32.38776,5.4355,2.258966,0.03958449
33.09184,5.44132,2.260915,0.03955955
33.79592,5.447004,2.262797,0.03954319
34.5,5.452704,2.26476,0.03951188
