z,p,k,epsilon
3.634151e-18,-0.6078656,0.4041357,2.220686
0.7040816,-0.5956815,0.4581042,0.158045
1.408163,-0.5910783,0.5357651,0.1263785
2.112245,-0.5748858,0.5804647,0.1093222
2.816327,-0.5692358,0.607067,0.09423777
3.520408,-0.6005301,0.6149891,0.07894597
4.22449,-0.6565602,0.6018231,0.06265824
4.928571,-0.7232448,0.5810162,0.04921976
5.632653,-0.7366387,0.5603507,0.03904614
6.336735,-0.7560354,0.5428448,0.03188234
7.040816,-0.7671091,0.5275925,0.02662946
7.744898,-0.7709988,0.5141061,0.02267016
8.44898,-0.7681828,0.502024,0.01960778
9.153061,-0.759056,0.4910684,0.01717827
9.857143,-0.7444162,0.4811919,0.01522684
10.56122,-0.7251537,0.4723386,0.01364073
11.26531,-0.7020849,0.4644243,0.01233389
11.96939,-0.6762882,0.4573685,0.01124174
12.67347,-0.6487482,0.4511101,0.01032109
13.37755,-0.619686,0.4454894,0.009530222
14.08163,-0.5907165,0.4405692,0.008861175
14.78571,-0.564687,0.4366033,0.008337149
15.4898,-0.5320164,0.4320832,0.007759651
16.19388,-0.5033258,0.428436,0.00730626
16.89796,-0.4759773,0.4251308,0.006906332
17.60204,-0.449553,0.4220726,0.006548951
18.30612,-0.424038,0.4192036,0.006225071
19.0102,-0.3996117,0.4165418,0.005933692
19.71429,-0.3766247,0.4140222,0.005667403
20.41837,-0.3548395,0.4116404,0.005425132
21.12245,-0.3339229,0.4093723,0.005205069
21.82653,-0.315755,0.4073813,0.005018007
22.53061,-0.2969541,0.4051875,0.004821457
23.23469,-0.2790593,0.403162,0.00464761
23.93878,-0.2606125,0.4011108,0.004475307
24.64286,-0.2457066,0.3992702,0.004329755
25.34694,-0.2305445,0.3974407,0.004189592
26.05102,-0.2162378,0.395667,0.00405856
26.7551,-0.203504,0.3940094,0.003942433
27.45918,-0.1906728,0.3923661,0.003829591
28.16327,-0.1785723,0.3907899,0.003725224
28.86735,-0.167576,0.3893379,0.003633237
29.57143,-0.1565491,0.3879073,0.003543957
30.27551,-0.1460444,0.38655,0.003461664
30.97959,-0.1362915,0.3853332,0.003390351
31.68367,-0.1264412,0.3841555,0.003322291
32.38776,-0.1167668,0.3830438,0.003259118
33.09184,-0.1074919,0.3820875,0.003206076
33.79592,-0.09813521,0.381207,0.003157862
34.5,-0.08887437,0.3803653,0.003111995
