z,p,k,epsilon
0,-2.26205,0.2490928,1.074582
0.7040816,-2.300457,0.8819934,0.3054749
1.408163,-2.322417,1.193927,0.4192784
2.112245,-2.30636,1.342824,0.5111393
2.816327,-2.244242,1.278065,0.4959177
3.520408,-2.145272,1.083665,0.3741344
4.22449,-2.029683,0.926589,0.251569
4.928571,-1.923742,0.8397469,0.1736838
5.632653,-1.821072,0.7782581,0.1207794
6.336735,-1.725005,0.725088,0.08491915
7.040816,-1.629998,0.675271,0.06031629
7.744898,-1.535832,0.6301304,0.04380844
8.44898,-1.442487,0.5908414,0.03282505
9.153061,-1.351017,0.557714,0.02547156
9.857143,-1.262152,0.5301332,0.02041213
10.56122,-1.176701,0.5074429,0.01686058
11.26531,-1.095258,0.4889512,0.01431403
11.96939,-1.017975,0.4740031,0.01245077
12.67347,-0.9449698,0.4619483,0.01105165
13.37755,-0.876282,0.4521963,0.009969003
14.08163,-0.8125587,0.444369,0.009119207
14.78571,-0.7567935,0.4381989,0.008455122
15.4898,-0.6965496,0.4324078,0.007832144
16.19388,-0.6450972,0.4278956,0.007340935
16.89796,-0.5974654,0.4239889,0.006913919
17.60204,-0.5534455,0.4205416,0.006537454
18.30612,-0.5120819,0.4174546,0.006203581
19.0102,-0.4748013,0.4146765,0.005906828
19.71429,-0.4401332,0.4121493,0.005640871
20.41837,-0.407951,0.4097838,0.005397857
21.12245,-0.3782738,0.4075616,0.005176579
21.82653,-0.3515338,0.4054954,0.004977904
22.53061,-0.3251104,0.4034861,0.004793839
23.23469,-0.3010594,0.4015484,0.004621738
23.93878,-0.2771443,0.399614,0.004452607
24.64286,-0.2574028,0.3978579,0.004310847
25.34694,-0.237651,0.3961155,0.004172498
26.05102,-0.2189817,0.3944116,0.004040793
26.7551,-0.2026548,0.3928393,0.003928072
27.45918,-0.1863007,0.3912763,0.003816836
28.16327,-0.1708533,0.3897574,0.003711825
28.86735,-0.1570842,0.3883858,0.00362286
29.57143,-0.143316,0.3870237,0.003534896
30.27551,-0.1302433,0.3857077,0.003451848
30.97959,-0.1183909,0.3845648,0.003383232
31.68367,-0.1064958,0.3834424,0.003316195
32.38776,-0.09483167,0.382356,0.003252116
33.09184,-0.08459846,0.3814658,0.003201518
33.79592,-0.07451797,0.380626,0.003154053
34.5,-0.0645394,0.3797933,0.003107094
